league,target,market,split,rows,positive_rate,current_season_id,test_round_min,feature_set,features_pool,features_selected,corr_threshold,k,C,class_weight,accuracy,balanced_accuracy,f1,roc_auc,average_precision,log_loss,brier,monotonic_over15_adjustments_test
la_liga,over_15,Over 1.5 goles,train,925,0.7308108108108108,77559,20,rolling_plus_table_h2h,549,36,0.9,36,0.03,balanced,0.6108108108108108,0.6132310306314014,0.6954314720812182,0.6654309545875811,0.8393756941383658,0.6474694738484948,0.22835739140386402,51
la_liga,over_15,Over 1.5 goles,test,137,0.8102189781021898,77559,20,rolling_plus_table_h2h,549,36,0.9,36,0.03,balanced,0.583941605839416,0.5665280665280665,0.6984126984126984,0.5772695772695773,0.8524047433546089,0.6715645543197378,0.23932829498566258,51
la_liga,over_25,Over 2.5 goles,train,925,0.4756756756756757,77559,20,rolling_plus_table_h2h,549,36,0.95,36,0.03,balanced,0.6151351351351352,0.6144329896907217,0.5972850678733032,0.6561527647610121,0.6224196758896732,0.6558084980889556,0.2318799500265866,51
la_liga,over_25,Over 2.5 goles,test,137,0.5693430656934306,77559,20,rolling_plus_table_h2h,549,36,0.95,36,0.03,balanced,0.5474452554744526,0.5447631464580618,0.5866666666666667,0.5458496305953933,0.6150213545385357,0.7083638431435674,0.25615526267397,51
la_liga,btts,Ambos anotan,train,925,0.5232432432432432,77559,20,rolling_plus_table,516,36,0.95,36,0.03,balanced,0.6216216216216216,0.6217087385918555,0.631578947368421,0.6580836191225802,0.6628885882677013,0.6538848752664941,0.23108433311488816,51
la_liga,btts,Ambos anotan,test,137,0.6277372262773723,77559,20,rolling_plus_table,516,36,0.95,36,0.03,balanced,0.5693430656934306,0.5532375740994072,0.6424242424242425,0.5232558139534883,0.6397355508055712,0.7080267817939151,0.25628046824157863,51
