match_id,date,team,player_in_id,player_in,player_out,minute,pm_at_entry,pm_after
15352979,2026-03-01,Colo-Colo,1997136.0,Yastin Cuevas,Tomás Alarcón,80,-1,0
15352979,2026-03-01,Colo-Colo,1482420.0,Francisco Marchant,Diego Ulloa,85,-1,0
15352979,2026-03-01,Universidad de Chile,906105.0,Maximiliano Guerrero,Eduardo Vargas,61,0,1
15352979,2026-03-01,Universidad de Chile,1138070.0,Felipe Salomoni,Marcelo Morales,72,1,0
15352979,2026-03-01,Universidad de Chile,1201172.0,Lucas Romero,Javier Altamirano,84,1,0
15352980,2026-02-27,Cobresal,1835777.0,Benjamin Moreno,Juan Fuentes,46,-1,0
15352980,2026-02-27,Cobresal,1411683.0,Renato Huerta,Julián Brea,46,-1,0
15352980,2026-02-27,Cobresal,962847.0,Esteban Valencia,César Yanis,46,-1,0
15352980,2026-02-27,Cobresal,1086986.0,Franco Frías,Agustin Nadruz,82,-1,0
15352980,2026-02-27,Deportes La Serena,582220.0,Nicolás Stefanelli,Joaquín Gutiérrez,71,1,0
15352980,2026-02-27,Deportes La Serena,1807803.0,Joan Orellana,Francis Mac Allister,82,1,0
15352980,2026-02-27,Deportes La Serena,1875021.0,Bastián Contreras,Diego Rubio,87,1,0
15352980,2026-02-27,Deportes La Serena,2455976.0,Bastián Sandoval,Felipe Chamorro,88,1,0
15352981,2026-03-01,Universidad de Concepción,2163290.0,Cristobal Zambrano,Ariel Uribe,46,-2,-1
15352981,2026-03-01,Universidad de Concepción,1183778.0,Daniel Barrea,Cristhofer Mesías,46,-2,-1
15352981,2026-03-01,Universidad de Concepción,1125882.0,Harol Salgado,Agustín Urzi,46,-2,-1
15352981,2026-03-01,Universidad de Concepción,2455393.0,Francisco Herrera,Jeison Fuentealba,65,-3,0
15352981,2026-03-01,Everton de Viña del Mar,1199239.0,Emiliano Ramos,Braian Martínez,46,2,1
15352981,2026-03-01,Everton de Viña del Mar,1119679.0,Lucas Soto,Julián Alfaro,46,2,1
15352981,2026-03-01,Everton de Viña del Mar,862702.0,Nicolás Baeza,Cristian Palacios,69,3,0
15352981,2026-03-01,Everton de Viña del Mar,1469553.0,Martín Cárcamo,Vicente Fernández,74,3,0
15352981,2026-03-01,Everton de Viña del Mar,2059827.0,Amaro Leon,Joaquín Moya,85,3,0
15352982,2026-02-28,Coquimbo Unido,889043.0,Rodrigo Holgado,Lucas Pratto,46,-1,0
15352982,2026-02-28,Coquimbo Unido,829288.0,Salvador Cordero,Dylan Glaby,46,-1,0
15352982,2026-02-28,Coquimbo Unido,1643443.0,Nicolás Johansen,Luis Riveros,64,-1,0
15352982,2026-02-28,Coquimbo Unido,1834686.0,Martín Mundaca,Benjamín Chandía,72,-1,0
15352982,2026-02-28,Coquimbo Unido,1981736.0,Vicente Villegas,Alejandro Camargo,90,-1,0
15352982,2026-02-28,Deportes Concepción,986422.0,Aldrix Jara,Ignacio Mesías,67,1,0
15352982,2026-02-28,Deportes Concepción,1197454.0,Yonathan Rodríguez,Jorge Henríquez,67,1,0
15352982,2026-02-28,Deportes Concepción,924468.0,Matías Cavalleri,Ángel Gillard,80,1,0
15352982,2026-02-28,Deportes Concepción,986529.0,Ethan Espinoza,Leonardo Valencia,87,1,0
15352983,2026-02-27,Unión La Calera,822449.0,Camilo Moya,Carlo Villanueva,59,1,2
15352983,2026-02-27,Unión La Calera,1017169.0,Javier Saldías,Christopher Díaz,59,1,2
15352983,2026-02-27,Unión La Calera,1190022.0,Joaquín Soto,Axel Encinas,85,2,1
15352983,2026-02-27,Unión La Calera,1002941.0,Joan Cruz,Yerko Leiva,85,2,1
15352983,2026-02-27,Unión La Calera,1523685.0,Francisco Jose Pozzo,Sebastián Sáez,90,2,1
15352983,2026-02-27,Audax Italiano,997539.0,Rodrigo Cabral,Giovani Chiaverano,46,-1,-2
15352983,2026-02-27,Audax Italiano,1114520.0,Paolo Guajardo,Martín Jiménez,46,-1,-2
15352983,2026-02-27,Audax Italiano,986532.0,Federico Mateos,Marco Collao,46,-1,-2
15352983,2026-02-27,Audax Italiano,1083863.0,Nicolás Aedo,Esteban Matus,69,-1,-2
15352983,2026-02-27,Audax Italiano,875274.0,Diego Coelho,Enzo Ferrario,81,-2,-1
15352984,2026-02-07,O'Higgins,942415.0,Bastián Yáñez,Martín Sarrafiore,67,0,1
15352984,2026-02-07,O'Higgins,1411686.0,Martín Maturana,Juan Leiva,79,0,1
15352984,2026-02-07,O'Higgins,923802.0,Thiago Vecino,Arnaldo Castillo,80,0,1
15352984,2026-02-07,O'Higgins,1485083.0,Benjamin Schamine,Bryan Rabello,90,1,0
15352984,2026-02-07,Deportes La Serena,1002931.0,Bruno Gutiérrez,Rafael Delgado,55,0,-1
15352984,2026-02-07,Deportes La Serena,2455976.0,Bastián Sandoval,Diego Rubio,72,0,-1
15352984,2026-02-07,Deportes La Serena,1502658.0,Fernando Dinamarca,Lucas Alarcón,72,0,-1
15352984,2026-02-07,Deportes La Serena,1063335.0,Felipe Chamorro,Bastián Contreras,81,0,-1
15352984,2026-02-07,Deportes La Serena,1807803.0,Joan Orellana,Francis Mac Allister,81,0,-1
15352985,2026-02-28,Deportes Limache,863124.0,Misael Llantén,Flavio Moya,46,1,2
15352985,2026-02-28,Deportes Limache,1199394.0,Axel Alfonzo,Joaquín Montecinos,62,2,1
15352985,2026-02-28,Deportes Limache,871813.0,Marcos Arturia,Gonzalo Sosa,76,2,1
15352985,2026-02-28,Deportes Limache,1125514.0,Carlos Morales,Yerko González,83,2,1
15352985,2026-02-28,Deportes Limache,1801194.0,Vicente Álvarez,Daniel Castro,83,2,1
15352985,2026-02-28,Huachipato,851968.0,Cris Martínez,Lucas Velásquez,46,-1,-2
15352985,2026-02-28,Huachipato,1017455.0,Ezequiel Cañete,Kevin Altez,46,-1,-2
15352985,2026-02-28,Huachipato,845174.0,Mario Briceño,Lionel Altamirano,60,-2,-1
15352985,2026-02-28,Huachipato,1108549.0,Claudio Torres,Santiago Silva,61,-2,-1
15352985,2026-02-28,Huachipato,1014798.0,Luciano Arriagada,Maicol León,74,-2,-1
15352986,2026-02-28,Palestino,33943.0,Fernando Meza,José Bizama,40,1,1
15352986,2026-02-28,Palestino,230054.0,Bryan Carrasco,Martín Araya,57,1,1
15352986,2026-02-28,Palestino,931341.0,César Munder,Jonathan Benítez,57,1,1
15352986,2026-02-28,Palestino,1064150.0,Nicolás Meza,Julián Fernández,66,1,1
15352986,2026-02-28,O'Higgins,1411686.0,Martín Maturana,Gabriel Pinto,61,-1,-1
15352986,2026-02-28,O'Higgins,2038202.0,Rodrigo Godoy,Bastián Yáñez,70,-2,0
15352986,2026-02-28,O'Higgins,849177.0,Arnaldo Castillo,Esteban Calderón,70,-2,0
15352986,2026-02-28,O'Higgins,983528.0,Francisco González,Joaquín Tapia,70,-2,0
15352987,2026-03-08,Palestino,1064150.0,Nicolás Meza,Francisco Montes,73,1,1
15352987,2026-03-08,Palestino,230054.0,Bryan Carrasco,Martín Araya,73,1,1
15352987,2026-03-08,Palestino,819017.0,Jonathan Benítez,César Munder,84,2,0
15352987,2026-03-08,Palestino,1017320.0,Jason León,Dilan Zúñiga,85,2,0
15352987,2026-03-08,Palestino,1125923.0,Gonzalo Tapia,Sebastián Gallegos,90,2,0
15352987,2026-03-08,Cobresal,1021117.0,César Yanis,Juan Fuentes,46,-1,-1
15352987,2026-03-08,Cobresal,790000.0,Bryan Carvallo,Benjamín Ramírez,46,-1,-1
15352987,2026-03-08,Cobresal,1086986.0,Franco Frías,Christian Moreno,46,-1,-1
15352987,2026-03-08,Cobresal,1016643.0,Aaron Astudillo,Rodrigo Sandoval,56,-1,-1
15352988,2026-03-07,Audax Italiano,1485094.0,Giovani Chiaverano,Nicolás Aedo,60,-1,0
15352988,2026-03-07,Audax Italiano,859990.0,Franco Troyansky,Diego Coelho,60,-1,0
15352988,2026-03-07,Audax Italiano,1920586.0,Mario Sandoval,Marco Collao,74,-1,0
15352988,2026-03-07,Audax Italiano,1997135.0,Martín Jiménez,Paolo Guajardo,83,-1,0
15352988,2026-03-07,Audax Italiano,1440662.0,Favian Loyola,Enzo Ferrario,84,-1,0
15352988,2026-03-07,Colo-Colo,1601711.0,Leandro Hernández,Lautaro Pastrán,46,1,0
15352988,2026-03-07,Colo-Colo,973993.0,Erick Wiemberg,Diego Ulloa,69,1,0
15352988,2026-03-07,Colo-Colo,581780.0,Javier Correa,Maximiliano Romero,77,1,0
15352989,2026-03-07,O'Higgins,923802.0,Thiago Vecino,Arnaldo Castillo,46,1,0
15352989,2026-03-07,O'Higgins,789677.0,Martín Sarrafiore,Juan Leiva,62,1,0
15352989,2026-03-07,O'Higgins,1485083.0,Benjamin Schamine,Francisco González,62,1,0
15352989,2026-03-07,O'Higgins,975291.0,Leandro Díaz,Luis Pavez Munoz,75,1,0
15352989,2026-03-07,O'Higgins,1482408.0,Felipe Faúndez,Joaquín Tapia,75,1,0
15352989,2026-03-07,Universidad Católica,973560.0,Matías Palavecino,Vicente Cárcamo,46,-1,0
15352989,2026-03-07,Universidad Católica,995388.0,Clemente Montes,Jhojan Valencia,46,-1,0
15352989,2026-03-07,Universidad Católica,818693.0,Bernardo Cerezo,Tomás Asta-Buruaga,67,-1,0
15352989,2026-03-07,Universidad Católica,1016766.0,Alfred Canales,Jimmy Martínez,67,-1,0
15352989,2026-03-07,Universidad Católica,2121648.0,Martín Gómez,Justo Giani,87,-1,0
15352990,2026-03-07,Everton de Viña del Mar,1119679.0,Lucas Soto,Julián Alfaro,43,0,1
15352990,2026-03-07,Everton de Viña del Mar,1199239.0,Emiliano Ramos,Braian Martínez,63,0,1
15352990,2026-03-07,Everton de Viña del Mar,886915.0,Ramiro González,Vicente Fernández,80,1,0
15352990,2026-03-07,Everton de Viña del Mar,1864232.0,Nicolás Montiel,Cristian Palacios,80,1,0
15352990,2026-03-07,Deportes Limache,986599.0,Joaquín Montecinos,Vicente Álvarez,64,0,-1
15352990,2026-03-07,Deportes Limache,863124.0,Misael Llantén,César Pinares,72,-1,0
15352990,2026-03-07,Deportes Limache,871813.0,Marcos Arturia,Ramón Martínez,72,-1,0
15352990,2026-03-07,Deportes Limache,1125514.0,Carlos Morales,Axel Alfonzo,80,-1,0
15352991,2026-03-07,Huachipato,1177673.0,Kevin Altez,Ezequiel Cañete,57,-1,-1
15352991,2026-03-07,Huachipato,988078.0,Harold Antiñirre,Lucas Velásquez,57,-1,-1
15352991,2026-03-07,Huachipato,1108549.0,Claudio Torres,Cris Martínez,71,-1,-1
15352991,2026-03-07,Huachipato,940483.0,Maximiliano Rodríguez,Mario Briceño,71,-1,-1
15352991,2026-03-07,Huachipato,1014798.0,Luciano Arriagada,Maicol León,83,-2,0
15352991,2026-03-07,Coquimbo Unido,829288.0,Salvador Cordero,Guido Vadalá,63,1,1
15352991,2026-03-07,Coquimbo Unido,852143.0,Luis Riveros,Martín Mundaca,64,1,1
15352991,2026-03-07,Coquimbo Unido,973986.0,Cristián Zavala,Alejandro Azócar,74,2,0
15352991,2026-03-07,Coquimbo Unido,39244.0,Lucas Pratto,Nicolás Johansen,80,2,0
15352992,2026-03-06,Deportes La Serena,582220.0,Nicolás Stefanelli,Joaquín Gutiérrez,64,2,1
15352992,2026-03-06,Deportes La Serena,874589.0,Matías Marín,Felipe Chamorro,73,2,1
15352992,2026-03-06,Deportes La Serena,1807803.0,Joan Orellana,Francis Mac Allister,90,3,0
15352992,2026-03-06,Deportes La Serena,2046426.0,Cristóbal Sepúlveda,Diego Rubio,90,3,0
15352992,2026-03-06,Unión La Calera,1523685.0,Francisco Jose Pozzo,Axel Encinas,60,-2,-1
15352992,2026-03-06,Unión La Calera,1002941.0,Joan Cruz,Carlo Villanueva,60,-2,-1
15352992,2026-03-06,Unión La Calera,1190022.0,Joaquín Soto,Camilo Moya,60,-2,-1
15352992,2026-03-06,Unión La Calera,1017169.0,Javier Saldías,Cristián Gutiérrez,68,-2,-1
15352992,2026-03-06,Unión La Calera,951277.0,Bayron Oyarzo,Christopher Díaz,85,-2,-1
15352993,2026-03-06,Deportes Concepción,986529.0,Ethan Espinoza,Ignacio Mesías,46,-1,-1
15352993,2026-03-06,Deportes Concepción,986422.0,Aldrix Jara,Misael Dávila,46,-1,-1
15352993,2026-03-06,Deportes Concepción,1197454.0,Yonathan Rodríguez,Nelson Sepúlveda,46,-1,-1
15352993,2026-03-06,Deportes Concepción,1125898.0,Ángel Gillard,Leonardo Valencia,82,-1,-1
15352993,2026-03-06,Ñublense,1125913.0,Diego Sanhueza,Gabriel Graciani,69,1,1
15352993,2026-03-06,Ñublense,986676.0,Matías Plaza,Giovanny Avalos,69,1,1
15352993,2026-03-06,Ñublense,1518443.0,Franco Rami,Ignacio Jeraldino,75,1,1
15352993,2026-03-06,Ñublense,1197415.0,Alex Valdés,Fernando Ovelar,83,1,1
15352994,2026-03-14,Universidad Católica,995388.0,Clemente Montes,Jhojan Valencia,68,-1,1
15352994,2026-03-14,Universidad Católica,906110.0,Diego Valencia,Matías Palavecino,87,0,0
15352994,2026-03-14,Universidad Católica,117430.0,Eugenio Mena,Bernardo Cerezo,87,0,0
15352994,2026-03-14,Everton de Viña del Mar,1385673.0,Valentín Vidal,Cristian Palacios,71,1,-1
15352994,2026-03-14,Everton de Viña del Mar,1508614.0,Santiago Londoño,Lucas Soto,80,0,0
15352994,2026-03-14,Everton de Viña del Mar,862702.0,Nicolás Baeza,Joaquín Moya,90,0,0
15352994,2026-03-14,Everton de Viña del Mar,1864232.0,Nicolás Montiel,Diego Oyarzún,90,0,0
15352995,2026-03-09,Universidad de Chile,1388813.0,Agustín Arce,Charles Aránguiz,27,0,0
15352995,2026-03-09,Universidad de Chile,26480.0,Marcelo Díaz,Nicolás Ramírez,46,-1,1
15352995,2026-03-09,Universidad de Chile,1482412.0,Ignacio Vásquez,Israel Poblete,82,0,0
15352995,2026-03-09,Universidad de Chile,2145368.0,Martín Espinoza Pino,Javier Altamirano,88,0,0
15352995,2026-03-09,Universidad de Concepción,965719.0,Ariel Uribe,Daniel Barrea,51,1,-1
15352995,2026-03-09,Universidad de Concepción,973567.0,Pablo Parra,Jeison Fuentealba,67,0,0
15352995,2026-03-09,Universidad de Concepción,986462.0,Bryan Ogaz,Agustín Urzi,83,0,0
15352995,2026-03-09,Universidad de Concepción,1106822.0,Bastián Ubal,David Retamal,84,0,0
15352996,2026-03-14,Coquimbo Unido,852143.0,Luis Riveros,Nicolás Johansen,46,0,-1
15352996,2026-03-14,Coquimbo Unido,973986.0,Cristián Zavala,Martín Mundaca,58,0,-1
15352996,2026-03-14,Coquimbo Unido,1125880.0,Benjamín Chandía,Alejandro Azócar,58,0,-1
15352996,2026-03-14,Coquimbo Unido,39244.0,Lucas Pratto,Guido Vadalá,70,0,-1
15352996,2026-03-14,Universidad de Chile,2331086.0,Jhon Cortes,Ignacio Vásquez,64,0,1
15352996,2026-03-14,Universidad de Chile,1388813.0,Agustín Arce,Javier Altamirano,64,0,1
15352996,2026-03-14,Universidad de Chile,1138070.0,Felipe Salomoni,Marcelo Morales,79,1,0
15352996,2026-03-14,Universidad de Chile,889500.0,Nicolás Fernández,Maximiliano Guerrero,90,1,0
15352997,2026-03-16,Colo-Colo,973993.0,Erick Wiemberg,Joaquín Sosa,35,0,2
15352997,2026-03-16,Colo-Colo,340455.0,Claudio Aquino,Lautaro Pastrán,70,1,1
15352997,2026-03-16,Colo-Colo,581780.0,Javier Correa,Maximiliano Romero,86,2,0
15352997,2026-03-16,Colo-Colo,1601711.0,Leandro Hernández,Álvaro Madrid,86,2,0
15352997,2026-03-16,Huachipato,1017455.0,Ezequiel Cañete,Cris Martínez,67,-1,-1
15352997,2026-03-16,Huachipato,323439.0,Lionel Altamirano,Claudio Torres,67,-1,-1
15352997,2026-03-16,Huachipato,988078.0,Harold Antiñirre,Nicolás Vargas,85,-2,0
15352997,2026-03-16,Huachipato,1014798.0,Luciano Arriagada,Claudio Sepúlveda,85,-2,0
15352997,2026-03-16,Huachipato,1484208.0,Juan Figueroa,Maximiliano Rodríguez,85,-2,0
15352998,2026-03-15,Ñublense,1125913.0,Diego Sanhueza,Felipe Campos,58,-1,1
15352998,2026-03-15,Ñublense,986676.0,Matías Plaza,Fernando Ovelar,58,-1,1
15352998,2026-03-15,Ñublense,1197415.0,Alex Valdés,Giovanny Avalos,65,-1,1
15352998,2026-03-15,Ñublense,973992.0,Diego Céspedes,Manuel Rivera,77,-1,1
15352998,2026-03-15,Ñublense,1518443.0,Franco Rami,Ignacio Jeraldino,77,-1,1
15352998,2026-03-15,Deportes La Serena,582220.0,Nicolás Stefanelli,Joaquín Gutiérrez,69,1,-1
15352998,2026-03-15,Deportes La Serena,2455976.0,Bastián Sandoval,Diego Rubio,83,1,-1
15352998,2026-03-15,Deportes La Serena,874589.0,Matías Marín,Jeisson Vargas,90,0,0
15352999,2026-04-04,Deportes Limache,871813.0,Marcos Arturia,Gonzalo Sosa,69,2,2
15352999,2026-04-04,Deportes Limache,863124.0,Misael Llantén,César Pinares,69,2,2
15352999,2026-04-04,Deportes Limache,1801194.0,Vicente Álvarez,Joaquín Montecinos,81,3,1
15352999,2026-04-04,Deportes Limache,1644853.0,Flavio Moya,Jean Meneses,81,3,1
15352999,2026-04-04,Deportes Limache,1125514.0,Carlos Morales,Daniel Castro,81,3,1
15352999,2026-04-04,Unión La Calera,1002941.0,Joan Cruz,Camilo Moya,46,-1,-3
15352999,2026-04-04,Unión La Calera,819005.0,Cristián Gutiérrez,Joaquín Soto,65,-2,-2
15352999,2026-04-04,Unión La Calera,924528.0,Matías Campos López,Kevin Méndez,65,-2,-2
15352999,2026-04-04,Unión La Calera,1650043.0,Martín Hiriart,Bayron Oyarzo,89,-4,0
15352999,2026-04-04,Unión La Calera,2496220.0,Benjamín Argandoña,Sebastián Sáez,89,-4,0
15353000,2026-03-13,Audax Italiano,1920586.0,Mario Sandoval,Nicolás Aedo,46,3,0
15353000,2026-03-13,Audax Italiano,1997135.0,Martín Jiménez,Paolo Guajardo,60,3,0
15353000,2026-03-13,Audax Italiano,875274.0,Diego Coelho,Giovani Chiaverano,60,3,0
15353000,2026-03-13,Audax Italiano,997539.0,Rodrigo Cabral,Franco Troyansky,72,3,0
15353000,2026-03-13,Audax Italiano,1440662.0,Favian Loyola,Marco Collao,80,3,0
15353000,2026-03-13,Deportes Concepción,589548.0,Nelson Sepúlveda,Mario Sandoval,12,-2,-1
15353000,2026-03-13,Deportes Concepción,819072.0,Jorge Henríquez,Matías Cavalleri,46,-3,0
15353000,2026-03-13,Deportes Concepción,1980392.0,Javier Rojas,Brayan Véjar,46,-3,0
15353000,2026-03-13,Deportes Concepción,986529.0,Ethan Espinoza,Yonathan Rodríguez,78,-3,0
15353000,2026-03-13,Deportes Concepción,1125898.0,Ángel Gillard,Joaquín Larrivey,78,-3,0
15353001,2026-03-15,Universidad de Concepción,986462.0,Bryan Ogaz,Pablo Parra,70,0,1
15353001,2026-03-15,Universidad de Concepción,1125882.0,Harol Salgado,Jorge Espejo,86,0,1
15353001,2026-03-15,Universidad de Concepción,1982599.0,Martín Ramírez,Agustín Urzi,86,0,1
15353001,2026-03-15,Universidad de Concepción,906108.0,Antonio Díaz,Jeison Fuentealba,90,1,0
15353001,2026-03-15,Palestino,819017.0,Jonathan Benítez,Martín Araya,59,0,-1
15353001,2026-03-15,Palestino,1064150.0,Nicolás Meza,Julián Fernández,80,0,-1
15353001,2026-03-15,Palestino,230054.0,Bryan Carrasco,César Munder,80,0,-1
15353002,2026-04-05,Universidad de Chile,2184978.0,Lucas Barrera,Lucas Romero,46,0,4
15353002,2026-04-05,Universidad de Chile,1002939.0,Lucas Assadi,Ignacio Vásquez,58,2,2
15353002,2026-04-05,Universidad de Chile,889500.0,Nicolás Fernández,Marcelo Morales,74,3,1
15353002,2026-04-05,Universidad de Chile,1388813.0,Agustín Arce,Javier Altamirano,74,3,1
15353002,2026-04-05,Universidad de Chile,26480.0,Marcelo Díaz,Israel Poblete,82,3,1
15353002,2026-04-05,Deportes La Serena,2046426.0,Cristóbal Sepúlveda,Nicolás Stefanelli,61,-2,-2
15353002,2026-04-05,Deportes La Serena,1980426.0,Milovan Velásquez,Jeisson Vargas,71,-3,-1
15353002,2026-04-05,Deportes La Serena,844271.0,Sebastián Díaz,Matías Marín,71,-3,-1
15353003,2026-04-11,Audax Italiano,912067.0,Michael Vadulli,Nicolás Aedo,46,-1,0
15353003,2026-04-11,Audax Italiano,1114520.0,Paolo Guajardo,Franco Troyansky,69,0,-1
15353003,2026-04-11,Audax Italiano,906112.0,Oliver Rojas,Giovani Chiaverano,78,0,-1
15353003,2026-04-11,Audax Italiano,1440662.0,Favian Loyola,Raimundo Rebolledo,90,-1,0
15353003,2026-04-11,Audax Italiano,875274.0,Diego Coelho,Federico Mateos,90,-1,0
15353003,2026-04-11,Universidad Católica,324937.0,Cristián Cuevas,Nicolás L'Huiller,40,0,1
15353003,2026-04-11,Universidad Católica,2058867.0,Sebastián Arancibia,Clemente Montes,57,0,1
15353003,2026-04-11,Universidad Católica,588796.0,Jimmy Martínez,Matías Palavecino,57,0,1
15353003,2026-04-11,Universidad Católica,1409361.0,Juan Francisco Rossel,Daniel González,79,0,1
15353004,2026-04-04,Everton de Viña del Mar,862702.0,Nicolás Baeza,Vicente Fernández,44,0,0
15353004,2026-04-04,Everton de Viña del Mar,956838.0,Julián Alfaro,Braian Martínez,74,0,0
15353004,2026-04-04,Everton de Viña del Mar,1508614.0,Santiago Londoño,Nicolás Montiel,74,0,0
15353004,2026-04-04,Everton de Viña del Mar,1385673.0,Valentín Vidal,Benjamín Berríos,86,0,0
15353004,2026-04-04,Ñublense,1125913.0,Diego Sanhueza,Ignacio Tapia,57,0,0
15353004,2026-04-04,Ñublense,986676.0,Matías Plaza,Giovanny Avalos,57,0,0
15353004,2026-04-04,Ñublense,1518443.0,Franco Rami,Ignacio Jeraldino,57,0,0
15353004,2026-04-04,Ñublense,962130.0,Fernando Ovelar,Manuel Rivera,76,0,0
15353004,2026-04-04,Ñublense,973992.0,Diego Céspedes,Gabriel Graciani,86,0,0
15353005,2026-03-15,Cobresal,987924.0,Antonio Castillo,Benjamín Ramírez,46,-3,0
15353005,2026-03-15,Cobresal,1411683.0,Renato Huerta,César Yanis,46,-3,0
15353005,2026-03-15,Cobresal,962847.0,Esteban Valencia,Bryan Carvallo,46,-3,0
15353005,2026-03-15,Cobresal,1086986.0,Franco Frías,Rodrigo Sandoval,46,-3,0
15353005,2026-03-15,Cobresal,1973053.0,Benjamín Valenzuela,Guillermo Pacheco,46,-3,0
15353005,2026-03-15,Deportes Limache,988084.0,Gonzalo Sosa,Marcos Arturia,65,3,0
15353005,2026-03-15,Deportes Limache,818974.0,César Pinares,Vicente Álvarez,65,3,0
15353005,2026-03-15,Deportes Limache,1644853.0,Flavio Moya,Misael Llantén,75,5,-2
15353005,2026-03-15,Deportes Limache,986599.0,Joaquín Montecinos,Daniel Castro,75,5,-2
15353005,2026-03-15,Deportes Limache,247073.0,César Fuentes,Jean Meneses,81,5,-2
15353006,2026-04-05,Deportes Concepción,986529.0,Ethan Espinoza,Leonardo Valencia,60,0,-1
15353006,2026-04-05,Deportes Concepción,1980392.0,Javier Rojas,Matías Cavalleri,61,0,-1
15353006,2026-04-05,Deportes Concepción,1125898.0,Ángel Gillard,Diego Carrasco,76,-1,0
15353006,2026-04-05,Deportes Concepción,819072.0,Jorge Henríquez,Aldrix Jara,81,-1,0
15353006,2026-04-05,Deportes Concepción,312318.0,Brayan Véjar,Norman Rodríguez,81,-1,0
15353006,2026-04-05,Colo-Colo,1601711.0,Leandro Hernández,Víctor Felipe Méndez,46,0,1
15353006,2026-04-05,Colo-Colo,1482420.0,Francisco Marchant,Tomás Alarcón,70,1,0
15353006,2026-04-05,Colo-Colo,924858.0,Javier Méndez,Claudio Aquino,85,1,0
15353006,2026-04-05,Colo-Colo,1997136.0,Yastin Cuevas,Maximiliano Romero,89,1,0
15353006,2026-04-05,Colo-Colo,2537211.0,Rodrigo Catalán,Arturo Vidal,89,1,0
15353007,2026-04-03,Coquimbo Unido,1125880.0,Benjamín Chandía,Alejandro Azócar,63,1,0
15353007,2026-04-03,Coquimbo Unido,1834686.0,Martín Mundaca,Pablo Rodríguez,63,1,0
15353007,2026-04-03,Coquimbo Unido,829288.0,Salvador Cordero,Cristián Zavala,78,1,0
15353007,2026-04-03,Coquimbo Unido,39244.0,Lucas Pratto,Nicolás Johansen,78,1,0
15353007,2026-04-03,Coquimbo Unido,981333.0,Dylan Glaby,Alejandro Camargo,78,1,0
15353007,2026-04-03,Cobresal,1973053.0,Benjamín Valenzuela,Guillermo Pacheco,46,-1,0
15353007,2026-04-03,Cobresal,1835777.0,Benjamin Moreno,Juan Fuentes,78,-1,0
15353007,2026-04-03,Cobresal,1014802.0,Rodrigo Sandoval,Antonio Castillo,78,-1,0
15353008,2026-04-11,Deportes La Serena,582220.0,Nicolás Stefanelli,Matías Marín,59,1,0
15353008,2026-04-11,Deportes La Serena,844271.0,Sebastián Díaz,Joaquín Gutiérrez,75,1,0
15353008,2026-04-11,Deportes La Serena,1807803.0,Joan Orellana,Felipe Chamorro,90,1,0
15353008,2026-04-11,Deportes La Serena,165511.0,Ángelo Henríquez,Diego Rubio,90,1,0
15353008,2026-04-11,Everton de Viña del Mar,1508614.0,Santiago Londoño,Nicolás Montiel,46,-1,0
15353008,2026-04-11,Everton de Viña del Mar,956838.0,Julián Alfaro,Emiliano Ramos,46,-1,0
15353008,2026-04-11,Everton de Viña del Mar,846140.0,Felipe Villagrán,Braian Martínez,75,-1,0
15353008,2026-04-11,Everton de Viña del Mar,1199238.0,Cristóbal Chadwick,Lucas Soto,88,-1,0
15353009,2026-03-16,Unión La Calera,1017169.0,Javier Saldías,Christopher Díaz,46,-2,2
15353009,2026-03-16,Unión La Calera,951277.0,Bayron Oyarzo,Martín Hiriart,46,-2,2
15353009,2026-03-16,Unión La Calera,1190022.0,Joaquín Soto,Yerko Leiva,70,-3,3
15353009,2026-03-16,Unión La Calera,924528.0,Matías Campos López,Cristián Gutiérrez,82,-2,2
15353009,2026-03-16,O'Higgins,923802.0,Thiago Vecino,Arnaldo Castillo,66,3,-3
15353009,2026-03-16,O'Higgins,942415.0,Bastián Yáñez,Francisco González,66,3,-3
15353009,2026-03-16,O'Higgins,2038202.0,Rodrigo Godoy,Martín Sarrafiore,70,3,-3
15353009,2026-03-16,O'Higgins,1409341.0,Esteban Calderón,Joaquín Tapia,81,2,-2
15353010,2026-04-02,Universidad Católica,117430.0,Eugenio Mena,Agustín Farías,30,0,5
15353010,2026-04-02,Universidad Católica,588796.0,Jimmy Martínez,Justo Giani,69,3,2
15353010,2026-04-02,Universidad Católica,284729.0,Fernando Zuqui,Matías Palavecino,69,3,2
15353010,2026-04-02,Universidad Católica,2121648.0,Martín Gómez,Clemente Montes,75,4,1
15353010,2026-04-02,Universidad Católica,1473023.0,Diego Corral,Branco Ampuero,76,4,1
15353010,2026-04-02,Palestino,819017.0,Jonathan Benítez,Martín Araya,46,-1,-4
15353010,2026-04-02,Palestino,230054.0,Bryan Carrasco,Francisco Montes,63,-1,-4
15353010,2026-04-02,Palestino,1017320.0,Jason León,Ian Garguez,64,-2,-3
15353010,2026-04-02,Palestino,1064150.0,Nicolás Meza,César Munder,72,-3,-2
15353010,2026-04-02,Palestino,805150.0,Ronnie Fernández,Nelson Da Silva,73,-4,-1
15353011,2026-04-12,Palestino,1017320.0,Jason León,Martín Araya,70,1,0
15353011,2026-04-12,Palestino,805150.0,Ronnie Fernández,Sebastián Gallegos,70,1,0
15353011,2026-04-12,Palestino,1386875.0,Dilan Salgado,César Munder,90,1,0
