feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,log_loss,log_loss_std,brier_multiclass,brier_multiclass_std,within_logloss_tolerance
rolling_only,0.85,all,0.003,none,3,0.49872607506835703,0.029462938195689944,0.43319431218861965,0.04034173386214185,0.4196380734406335,0.05455207140878439,0.47466113064570875,0.03495785375906815,1.0171536057169588,0.01093006165599024,0.603272487247391,0.0027755133097036515,True
rolling_only,0.85,72,0.01,none,3,0.5218742232165051,0.03503014873395849,0.4400602717575098,0.030729454489968798,0.41285406529154617,0.0436081293511312,0.4821818739362435,0.03866823746963174,1.0190797676051635,0.015187078051122644,0.6044939806652795,0.010125607874181436,True
rolling_only,0.95,160,0.003,none,3,0.5197924434501616,0.027113620935190454,0.4375766004713928,0.01849556138892421,0.4092957787619295,0.03192131471432706,0.4796540263061768,0.032545669643927924,1.0090685058197482,0.006936503795188169,0.5977531986321706,0.006428274612362244,True
rolling_only,0.9,108,0.003,none,3,0.5402373850360428,0.020726563357498763,0.44785710381324967,0.012388869955609476,0.40696314703403175,0.018397136327693884,0.48715868693435205,0.02154110240288824,1.0101488992573058,0.010177284784798164,0.600160963291623,0.008211767236638554,True
rolling_only,0.9,160,0.003,none,3,0.49903678846631866,0.012538430998258627,0.41925518668086664,0.009797106855265915,0.3968577482450957,0.0190198795742663,0.4652773711524382,0.020217421980088496,1.015809577321518,0.00397528430943222,0.6036804305645425,0.0041477320148047715,True
rolling_only,0.85,72,0.003,none,3,0.535763112105394,0.019033979159995235,0.44185285583767553,0.0052419985345458645,0.3958922986780448,0.009994955550926624,0.4772036635805407,0.02747530396481337,1.0067007294183865,0.008550890956016867,0.5990581567536033,0.006093180490362323,True
rolling_only,0.95,108,0.003,none,3,0.5335259756400695,0.027285059578663187,0.4412480213112724,0.012805846116524437,0.3949704095579416,0.018134546804231565,0.4751683482834415,0.03129051996268278,1.0088722842281685,0.00518659976016611,0.5994890895432293,0.005101835796663873,True
rolling_only,0.95,36,0.01,none,3,0.5311334824757643,0.01489617193774789,0.43878009029179177,0.0032371516438246314,0.3924305377690505,0.003683227986619583,0.47503918707931403,0.022330675365423134,1.0126691127510574,0.0034297220971593015,0.6018370220549798,0.004076143863226389,True
rolling_only,0.85,108,0.003,none,3,0.515162813820532,0.02113942890265699,0.42857103813249714,0.006895203736721278,0.3908802532428906,0.015591873337517919,0.46600360837091664,0.021619445822114447,1.0089922153715987,0.008212870718844294,0.5989138866980624,0.004846225622886996,True
rolling_only,0.95,48,0.01,none,3,0.5287409893114591,0.010183344245723397,0.43681723107403053,0.002743710669389261,0.39052435599081664,0.008081032078323794,0.47243096289085496,0.018092667339281193,1.0162888201904232,0.0025710342096700502,0.6031838667806505,0.002748298366641703,True
rolling_only,0.95,48,0.003,none,3,0.5380002485707184,0.016041540245984375,0.44203042746369753,0.00787033994490308,0.39035095031177697,0.011037548012971856,0.4759082507128331,0.03151805472796496,1.0074985205697657,0.002118030034326713,0.5988952939786825,0.0028660191231835016,True
rolling_only,0.85,24,0.01,none,3,0.5288963460104399,0.01805996066788904,0.43571528970010936,0.006145597837722326,0.38838067165490325,0.006540380073972388,0.47090622553565115,0.027266279430089232,1.009222738688089,0.0028496434400372976,0.5996318374356931,0.0032362225798906004,True
rolling_only,0.9,24,0.03,none,3,0.5265038528461347,0.01293187519909397,0.4351958609011108,0.007179329405164103,0.388329835441273,0.002201114305280298,0.4699561549942486,0.020779503349183603,1.013356093418022,0.0014312992605476833,0.6020233090095636,0.002553780241456668,True
rolling_only,0.85,24,0.03,none,3,0.5244220730797912,0.026895219630973095,0.4324296791595969,0.012696583622857301,0.3874052781227664,0.015368135527224765,0.4697550486868253,0.03291103149291087,1.0163753233032236,0.00133832802491367,0.6029979129586025,0.0019555738908083728,True
rolling_only,0.95,36,0.003,none,3,0.535763112105394,0.019033979159995232,0.4393496514495882,0.01034694223017781,0.3869095620889021,0.015129694399191375,0.4719672367253564,0.03522992480829744,1.0066421633977882,0.0033992074976807018,0.5990566096920348,0.003301286685892061,True
rolling_only,0.9,36,0.01,none,3,0.5311334824757644,0.018721558734363333,0.43731504071162514,0.007198534813949597,0.3868643292855163,0.013468792839771855,0.470790035206073,0.027253561181944,1.0149572603230175,0.004670108433557037,0.6027959029721801,0.004676668229120439,True
rolling_only,0.95,24,0.01,none,3,0.5311334824757643,0.018721558734363333,0.4371410834345686,0.011632891464826715,0.38652148381718093,0.010194835478940345,0.4706565972195584,0.030421666400622622,1.0083565299589152,0.0054755117916030615,0.5984583227452465,0.0004823612362980873,True
rolling_only,0.85,160,0.003,none,3,0.5011185682326622,0.01145003112779652,0.41631543895933526,0.016672461732822944,0.3850742420650788,0.021149765319648503,0.45854134559317616,0.010448432469855915,1.0158731431106465,0.015344929358275621,0.604313289953608,0.0065189779642213464,True
rolling_only,0.9,24,0.01,none,3,0.5266592095451156,0.02122374939803021,0.43385547289405607,0.009766131967421692,0.38250918149406504,0.014737737765997743,0.4662203435618451,0.033656618929700496,1.007135422629913,0.0017070486957796948,0.5988203427446775,0.002131149572400323,True
rolling_only,0.95,24,0.003,none,3,0.5287409893114591,0.018997424723299842,0.4340193903128755,0.016008081140361886,0.38176427077224684,0.01230147247056111,0.46561108604236073,0.030898576445014515,1.0075375429735383,0.005753130656747266,0.5995358792048863,0.002392829010853653,True
rolling_only,0.9,72,0.003,none,3,0.5268145662440965,0.03134212727370118,0.43253670404840544,0.01908409759511591,0.3800680892198425,0.026215145756680568,0.46413646380632917,0.04465015229059827,1.0135282418463136,0.005667731109155252,0.60285401225697,0.005166275679595466,True
rolling_only,0.95,24,0.03,none,3,0.5126149639572458,0.011482447148068701,0.4243754036859666,0.014998584593274916,0.37917509081050943,0.009744391450838998,0.4580225384107232,0.014016116748017417,1.0134485639181843,0.006427544865890222,0.6010343092539835,0.001706366526384218,True
rolling_only,0.95,72,0.003,none,3,0.5242667163808103,0.022538568203225508,0.43049205345220526,0.01657663674581895,0.3791720756287275,0.015549205477830038,0.4629392158267615,0.03579755557005815,1.0098146256330858,0.006204334050439802,0.6000804654817714,0.005278307722227315,True
rolling_only,0.9,36,0.003,none,3,0.5242667163808102,0.015836205686998124,0.43080830898667705,0.008873382376838173,0.3787496230568241,0.01102641566067409,0.46185281380958454,0.030400184734452447,1.0083451853232341,0.0038570460492889916,0.6001427608217345,0.003608889551687966,True
rolling_only,0.9,48,0.003,none,3,0.5242667163808103,0.022538568203225508,0.42957494586843104,0.016963306619165737,0.37720150947594605,0.01772414635466137,0.46119681374344684,0.03790742329794463,1.0107245304267891,0.0074856169124962995,0.6011674649824534,0.005842505605583733,True
rolling_only,0.85,36,0.003,none,3,0.5129256773552076,0.02386986797134595,0.42094143750690244,0.016449850662682206,0.3686274402615944,0.020487344458931522,0.45076526840078257,0.03985628973725404,1.010094875261668,0.0060424341524879565,0.6014634327123815,0.004711811290239946,True
rolling_only,0.9,24,0.003,none,3,0.5103778274919214,0.0049653906459159285,0.4206881318835778,0.004750568185711365,0.3673362304190142,0.0044682538509841115,0.44689963779657993,0.018779866562834865,1.0066785410597392,0.0006098215797416729,0.6000622364149494,0.0008775964327820142,True
rolling_only,0.85,48,0.003,none,3,0.5106885408898831,0.026696158110605023,0.4183351907071072,0.018902793914553687,0.36544302808160695,0.02365857493576851,0.4475005161750308,0.04319787753563526,1.0111215829055256,0.007526190238398004,0.6021780637239847,0.005611025259930347,True
rolling_only,0.85,36,0.01,none,3,0.5059035545612727,0.016004122959190206,0.4163859856965486,0.012700067347145778,0.3653879447219168,0.010476087469810465,0.44584769245881356,0.028021175811417325,1.0163183126370827,0.0070823104151702225,0.6034677871887196,0.005771341712591083,True
rolling_only,0.85,24,0.003,none,3,0.5081406910265971,0.013952934471765434,0.41677399275122234,0.012589076503448628,0.36301876529969235,0.012388081861267592,0.44331004654736894,0.029795514616003112,1.0070249546613936,0.002909707665737963,0.6000198501694122,0.00278506540646176,True
rolling_only,0.95,72,0.003,balanced,3,0.5172445935868755,0.01775133678874535,0.4958376934362598,0.03591520464716309,0.4864625266172871,0.02267078145381704,0.520529119658773,0.026822301075408735,1.0308278421775185,0.01357577460944517,0.6137000259841325,0.008575712645769612,False
rolling_only,0.95,48,0.003,balanced,3,0.5196370867511807,0.01615990482107808,0.4839810388345071,0.0210934532987836,0.48283594265220114,0.023139052334835992,0.5227954406150767,0.017379820226667078,1.0274030641638021,0.011725823836290433,0.6110799704916379,0.008029046620542725,False
rolling_only,0.9,36,0.003,balanced,3,0.5196370867511807,0.01151267565690251,0.47731192000852557,0.019309280732060327,0.47765219202444015,0.020561663574734056,0.5199653111480034,0.013694939020282858,1.0280405375407005,0.012432741838730357,0.6120703242580562,0.008785691619590256,False
rolling_only,0.95,48,0.01,balanced,3,0.4990367884663187,0.02035715839670725,0.47821728719894435,0.027183381439304655,0.4731687126497735,0.027781442392145646,0.5067048046345716,0.0195490872638976,1.0339916985233861,0.007222406967569296,0.6140625214463531,0.004534589140954312,False
rolling_only,0.85,36,0.003,balanced,3,0.5311334824757643,0.018721558734363333,0.4734244997706942,0.00041485043850624675,0.4724353183324079,0.001410074015126423,0.5251410311184935,0.02087725961934716,1.0303431785071668,0.01487148437098836,0.6141247263041419,0.010507971389067401,False
rolling_only,0.9,48,0.003,balanced,3,0.508140691026597,0.008129179376057102,0.47242502813871146,0.0130082560522614,0.470390702832463,0.014021890740429366,0.5103814909751364,0.015727048972954943,1.03099959991435,0.0137335355181237,0.6138661124422161,0.009119298177052497,False
rolling_only,0.95,36,0.003,balanced,3,0.5150074571215512,0.02952349591940194,0.4708499099622861,0.02375054532866605,0.46982580460005346,0.022522033650944913,0.5154664652579543,0.03507335162828569,1.0268500384467576,0.011615085361939828,0.6111719587345817,0.008810782413894332,False
rolling_only,0.85,24,1.0,balanced,3,0.4947178722346508,0.029388034676708464,0.47192069056500846,0.027035664517066467,0.4667285639220429,0.027404507476872807,0.5058491856691548,0.03437251302101568,1.0583428528187546,0.011347453069914434,0.6262888516384998,0.001982784713930401,False
rolling_only,0.95,24,0.01,balanced,3,0.5081406910265971,0.024093294700168796,0.4636482638717512,0.018552805223830595,0.4626114929679264,0.01786459006888062,0.5081013700519831,0.027507975330565013,1.0278638861240805,0.007909045496137567,0.6096286866312265,0.0059442712852121994,False
rolling_only,0.85,24,0.1,balanced,3,0.4851478995774298,0.01142175012695082,0.46236671801504187,0.02433735343062895,0.4597508700109629,0.02304366509064848,0.4948568288382438,0.007403977987264568,1.0423595121063007,0.004367302360749594,0.6180034627209182,0.004498956989454895,False
rolling_only,0.9,24,0.003,balanced,3,0.5059035545612727,0.02533642478386958,0.4601032903267776,0.018592718025519275,0.45932940215798784,0.017512899077000703,0.5043770592050144,0.02993387626847984,1.027036537207486,0.010670434353674168,0.6122065697716467,0.00791930908666878,False
