league,target,market,split,rows,positive_rate,current_season_id,test_round_min,feature_set,features_pool,features_selected,corr_threshold,k,C,class_weight,accuracy,balanced_accuracy,f1,roc_auc,average_precision,log_loss,brier,monotonic_over15_adjustments_test
ligue_1,over_15,Over 1.5 goles,train,766,0.7676240208877284,77356,20,rolling_only,504,36,0.9,36,0.03,balanced,0.6227154046997389,0.6288981884888787,0.7152709359605911,0.6823358556905907,0.8719175329435271,0.6363502150245051,0.22366616673955203,38
ligue_1,over_15,Over 1.5 goles,test,110,0.7454545454545455,77356,20,rolling_only,504,36,0.9,36,0.03,balanced,0.6,0.4965156794425087,0.725,0.5278745644599302,0.7810641783953118,0.6721354497385681,0.23897946222261743,38
ligue_1,over_25,Over 2.5 goles,train,766,0.5352480417754569,77356,20,rolling_only,504,36,0.9,36,0.03,balanced,0.643603133159269,0.6441353795560427,0.6566037735849056,0.6837695258975061,0.6893433930749532,0.642610432866275,0.22554275546088298,38
ligue_1,over_25,Over 2.5 goles,test,110,0.5363636363636364,77356,20,rolling_only,504,36,0.9,36,0.03,balanced,0.5727272727272728,0.5658025922233301,0.624,0.6011964107676969,0.6113556332897865,0.6682843558421142,0.23838918734850048,38
ligue_1,btts,Ambos anotan,train,766,0.5378590078328982,77356,20,rolling_only,504,36,0.9,36,0.03,balanced,0.6122715404699739,0.6111293949865614,0.6346863468634686,0.6583635017278262,0.6914093756214206,0.6511310172692256,0.22998628849806546,38
ligue_1,btts,Ambos anotan,test,110,0.509090909090909,77356,20,rolling_only,504,36,0.9,36,0.03,balanced,0.5,0.5009920634920635,0.47619047619047616,0.5575396825396826,0.5756832878510657,0.6977643416725285,0.2524313794684382,38
