target,feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std,roc_auc,roc_auc_std,average_precision,average_precision_std,log_loss,log_loss_std,brier,brier_std
over_25,rolling_only,0.9,all,0.1,balanced,3,0.5143860303256277,0.04985316830591502,0.5248424171598334,0.044576831283671806,0.5194994994994996,0.05312742251910991,0.5071313708657257,0.05320165503392011,0.5543149320306952,0.07032112751003743,1.0279654052572222,0.06630599062404495,0.34324540832225403,0.026210897524655084
over_25,rolling_only,0.95,all,0.1,balanced,3,0.5121488938603033,0.057734546000689724,0.5230234101929018,0.05168781257784631,0.5114401553033344,0.06358391324464245,0.49966916228846764,0.0582816206733918,0.5525505228309439,0.07541219722688271,1.0449884718761855,0.06803894111796038,0.3481217890459353,0.02749745663845392
over_25,rolling_only,0.9,all,0.3,balanced,3,0.5075192642306736,0.05453651261957942,0.5138015142308993,0.05286337821637855,0.5172047030941946,0.04517442025116481,0.5041722247619725,0.05786510498972933,0.5523967675681829,0.07429750335207197,1.2809227047252671,0.05433979790572382,0.3767674151745973,0.027394816392149374
over_25,rolling_only,0.95,all,0.3,balanced,3,0.509756400695998,0.056354348615085585,0.5188240429834496,0.05248582147321611,0.5194520547945206,0.057343454035950196,0.4976023461431003,0.05652536400495868,0.5489463553650964,0.07960582564279468,1.3138192076192177,0.049744944059494686,0.3843298006855422,0.02840078045090545
btts,rolling_only,0.9,36,0.03,balanced,3,0.5082960477255779,0.018614974256822868,0.5106749189632821,0.012250521408115729,0.5332077782408908,0.031441292924938836,0.515046122595102,0.02458976740329724,0.5943634813814663,0.029420842907278463,0.7269390271228781,0.018431487949908905,0.26514488241979633,0.008026991496129766
btts,rolling_only,0.95,36,0.03,balanced,3,0.494407158836689,0.013826082872647543,0.4970225447845921,0.011146061568090844,0.518333763366876,0.02262672156686811,0.5075491375110491,0.02996978292301653,0.5845368975195663,0.03583524618959528,0.729813085952061,0.01864945835316259,0.2666103226638432,0.008191028687946071
btts,rolling_only,0.95,72,0.03,balanced,3,0.5035110613969674,0.007465014672639399,0.5030368207095358,0.0024813647804155393,0.5392926132964084,0.03462417016144465,0.5299205883606507,0.021388257823408256,0.6197817748193272,0.015617374223797446,0.7346275249182872,0.016735206500816474,0.26854105931984223,0.007972284291566196
btts,rolling_only,0.9,72,0.03,balanced,3,0.4942518021377082,0.017094264056181977,0.49428640731515955,0.01593357781713976,0.5269762572521998,0.03826473990669083,0.5146632411489821,0.0362553353963714,0.6060232826310027,0.03060059816951421,0.7420834546893316,0.02113388908793866,0.2718360509364039,0.01022866945095411
btts,rolling_only,0.9,36,0.1,balanced,3,0.487540392741735,0.018713254489204943,0.48812243642429914,0.01849153256413981,0.5213203463203463,0.021366717322368712,0.5173599548031752,0.03273941404410253,0.5955472055613615,0.025917900425512872,0.7431375294602449,0.028190086783618912,0.27157180151004195,0.011873380538008193
btts,rolling_only,0.95,36,0.1,balanced,3,0.4921700223713646,0.015849855594772057,0.49379686043936316,0.01325869764275516,0.5213140734459855,0.025018784891842425,0.5037237996468583,0.04244992786277711,0.5827652636118678,0.039306196270603264,0.7466146720097022,0.029397732817277995,0.2734127266539202,0.012357614894331426
btts,rolling_only,0.9,36,0.3,balanced,3,0.4921700223713647,0.025239262895554827,0.4926269409288037,0.024511858250808746,0.5275363525363526,0.028876473804152314,0.5178742304008769,0.035692521462930095,0.5963925434939994,0.02754963738142126,0.7537908740378825,0.03595461446512851,0.27552466173374696,0.014900010796327866
btts,rolling_only,0.95,36,0.3,balanced,3,0.4967996520009943,0.022252763408017878,0.4975289017131175,0.020061684727316065,0.5297515424097702,0.028851826056674277,0.49883391668347093,0.04796118370009628,0.5785102583203755,0.038070837233333064,0.757566535666743,0.03733046330768115,0.2776245712800626,0.015401288739375114
btts,rolling_only,0.95,72,0.1,balanced,3,0.5106885408898831,0.026696158110605023,0.5118555206032864,0.01964609592558833,0.5365998963409514,0.04852636767220266,0.5221844333619715,0.040539918745791194,0.6047744789432391,0.023610581734867884,0.770254038057424,0.036942323574478554,0.28218873638574987,0.016474647583848267
btts,rolling_only,0.9,72,0.1,balanced,3,0.5060589112602535,0.026942883049868034,0.5076096117134147,0.021000212837663623,0.5309827371230881,0.044904875182576895,0.5072822258828726,0.04892508947145208,0.5891873244196991,0.03666328779918368,0.7786033397568408,0.03847330778392788,0.2856995616719548,0.017387808862942517
btts,rolling_only,0.95,72,0.3,balanced,3,0.5059035545612727,0.01129296810619825,0.5087164022234637,0.0037288775994692483,0.5284492282346713,0.03790216764043582,0.5189151235008861,0.05381467312776873,0.5965636115481227,0.0350093864055372,0.8042416054321043,0.05638940328669678,0.29350005137921675,0.023440369811907676
btts,rolling_only,0.9,72,0.3,balanced,3,0.5103778274919214,0.02321763115495676,0.5120554686620525,0.020910151285344195,0.5374723846653672,0.039065858938636615,0.5064590892414721,0.05816214891727258,0.5887413373345542,0.041692041351046163,0.8120061677148204,0.05513720170822453,0.2967850337535707,0.023308837691927063
btts,rolling_only,0.9,all,0.03,balanced,3,0.4990367884663187,0.02035715839670725,0.5009923356829276,0.019233664106736624,0.5101608676122243,0.014142960049124768,0.4981290678129615,0.06410179387618944,0.5559167456592516,0.05598900854314794,0.884408565426423,0.07918952396403223,0.31531047173381244,0.028426933038114242
