player_id,player,team,rival,match_id,date,venue,minutes,gf_on,ga_on,pm
874123,Matías Bórquez,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
875564,Augusto Aguirre,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
33829,Alfonso Parot,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
980882,Yerko González,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
986599,Joaquín Montecinos,Deportes Limache,Ñublense,15352971,2026-02-08,Away,65.0,1,1,0
818974,César Pinares,Deportes Limache,Ñublense,15352971,2026-02-08,Away,82.0,1,1,0
874853,Ramón Martínez,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
1197239,Marcelo Flores,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
925992,Daniel Castro,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
988084,Gonzalo Sosa,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
818816,Jean Meneses,Deportes Limache,Ñublense,15352971,2026-02-08,Away,90.0,1,1,0
1199394,Axel Alfonzo,Deportes Limache,Ñublense,15352971,2026-02-08,Away,25.0,0,0,0
247073,César Fuentes,Deportes Limache,Ñublense,15352971,2026-02-08,Away,8.0,0,0,0
871813,Marcos Arturia,Deportes Limache,Ñublense,15352971,2026-02-08,Away,0.0,0,0,0
842274,Sebastián Pérez,Palestino,Ñublense,15352972,2026-02-01,Home,90.0,1,1,0
1797934,Ian Garguez,Palestino,Ñublense,15352972,2026-02-01,Home,90.0,1,1,0
805305,José Bizama,Palestino,Ñublense,15352972,2026-02-01,Home,90.0,1,1,0
33943,Fernando Meza,Palestino,Ñublense,15352972,2026-02-01,Home,90.0,1,1,0
339711,Dilan Zúñiga,Palestino,Ñublense,15352972,2026-02-01,Home,90.0,1,1,0
334027,Julián Fernández,Palestino,Ñublense,15352972,2026-02-01,Home,90.0,1,1,0
230054,Bryan Carrasco,Palestino,Ñublense,15352972,2026-02-01,Home,80.0,1,1,0
116096,Sebastián Gallegos,Palestino,Ñublense,15352972,2026-02-01,Home,90.0,1,1,0
868786,Joe Abrigo,Palestino,Ñublense,15352972,2026-02-01,Home,46.0,1,0,1
819017,Jonathan Benítez,Palestino,Ñublense,15352972,2026-02-01,Home,57.0,1,0,1
805150,Ronnie Fernández,Palestino,Ñublense,15352972,2026-02-01,Home,79.0,1,1,0
1125923,Gonzalo Tapia,Palestino,Ñublense,15352972,2026-02-01,Home,44.0,0,1,-1
1017320,Jason León,Palestino,Ñublense,15352972,2026-02-01,Home,33.0,0,1,-1
883928,Nelson Da Silva,Palestino,Ñublense,15352972,2026-02-01,Home,11.0,0,0,0
1386875,Dilan Salgado,Palestino,Ñublense,15352972,2026-02-01,Home,10.0,0,0,0
47441,Nicola Pérez,Ñublense,Palestino,15352972,2026-02-01,Away,90.0,1,1,0
1125913,Diego Sanhueza,Ñublense,Palestino,15352972,2026-02-01,Away,90.0,1,1,0
1015675,Pablo Calderón,Ñublense,Palestino,15352972,2026-02-01,Away,90.0,1,1,0
819075,Osvaldo Bosso,Ñublense,Palestino,15352972,2026-02-01,Away,90.0,1,1,0
986626,Jovany Campusano,Ñublense,Palestino,15352972,2026-02-01,Away,90.0,1,1,0
584418,Gabriel Graciani,Ñublense,Palestino,15352972,2026-02-01,Away,58.0,0,1,-1
312376,Lorenzo Reyes,Ñublense,Palestino,15352972,2026-02-01,Away,90.0,1,1,0
951278,Manuel Rivera,Ñublense,Palestino,15352972,2026-02-01,Away,59.0,0,1,-1
1396682,Lucas Molina,Ñublense,Palestino,15352972,2026-02-01,Away,59.0,0,1,-1
761426,Ignacio Jeraldino,Ñublense,Palestino,15352972,2026-02-01,Away,77.0,1,1,0
986676,Matías Plaza,Ñublense,Palestino,15352972,2026-02-01,Away,82.0,1,1,0
1118269,Ignacio Tapia,Ñublense,Palestino,15352972,2026-02-01,Away,32.0,1,0,1
973992,Diego Céspedes,Ñublense,Palestino,15352972,2026-02-01,Away,31.0,1,0,1
1518443,Franco Rami,Ñublense,Palestino,15352972,2026-02-01,Away,31.0,1,0,1
962130,Fernando Ovelar,Ñublense,Palestino,15352972,2026-02-01,Away,13.0,0,0,0
1981750,Daniel Saavedra,Ñublense,Palestino,15352972,2026-02-01,Away,8.0,0,0,0
920957,Rodrigo Odriozola,Huachipato,Palestino,15352973,2026-02-21,Home,90.0,2,1,1
247055,Nicolás Vargas,Huachipato,Palestino,15352973,2026-02-21,Home,90.0,2,1,1
36995,Rafael Caroca,Huachipato,Palestino,15352973,2026-02-21,Home,90.0,2,1,1
1836787,Benjamín Mellado,Huachipato,Palestino,15352973,2026-02-21,Home,53.0,0,1,-1
1108721,Maicol León,Huachipato,Palestino,15352973,2026-02-21,Home,90.0,2,1,1
1656140,Javier Nicolás Cárcamo,Huachipato,Palestino,15352973,2026-02-21,Home,46.0,0,1,-1
1381958,Santiago Silva,Huachipato,Palestino,15352973,2026-02-21,Home,53.0,0,1,-1
1106831,José Ignacio Castro,Huachipato,Palestino,15352973,2026-02-21,Home,45.0,0,1,-1
1177673,Kevin Altez,Huachipato,Palestino,15352973,2026-02-21,Home,79.0,1,1,0
940483,Maximiliano Rodríguez,Huachipato,Palestino,15352973,2026-02-21,Home,90.0,2,1,1
851968,Cris Martínez,Huachipato,Palestino,15352973,2026-02-21,Home,90.0,2,1,1
988078,Harold Antiñirre,Huachipato,Palestino,15352973,2026-02-21,Home,45.0,2,0,2
1017455,Ezequiel Cañete,Huachipato,Palestino,15352973,2026-02-21,Home,44.0,2,0,2
249373,Claudio Sepúlveda,Huachipato,Palestino,15352973,2026-02-21,Home,37.0,2,0,2
845174,Mario Briceño,Huachipato,Palestino,15352973,2026-02-21,Home,37.0,2,0,2
323439,Lionel Altamirano,Huachipato,Palestino,15352973,2026-02-21,Home,11.0,1,0,1
842274,Sebastián Pérez,Palestino,Huachipato,15352973,2026-02-21,Away,90.0,1,2,-1
1464931,Vicente Espinoza,Palestino,Huachipato,15352973,2026-02-21,Away,90.0,1,2,-1
805305,José Bizama,Palestino,Huachipato,15352973,2026-02-21,Away,90.0,1,2,-1
33943,Fernando Meza,Palestino,Huachipato,15352973,2026-02-21,Away,90.0,1,2,-1
334027,Julián Fernández,Palestino,Huachipato,15352973,2026-02-21,Away,87.0,1,2,-1
1797934,Ian Garguez,Palestino,Huachipato,15352973,2026-02-21,Away,68.0,1,1,0
116096,Sebastián Gallegos,Palestino,Huachipato,15352973,2026-02-21,Away,87.0,1,2,-1
1017320,Jason León,Palestino,Huachipato,15352973,2026-02-21,Away,68.0,1,1,0
339711,Dilan Zúñiga,Palestino,Huachipato,15352973,2026-02-21,Away,90.0,1,2,-1
1125923,Gonzalo Tapia,Palestino,Huachipato,15352973,2026-02-21,Away,68.0,1,1,0
883928,Nelson Da Silva,Palestino,Huachipato,15352973,2026-02-21,Away,90.0,1,2,-1
1797930,Francisco Montes,Palestino,Huachipato,15352973,2026-02-21,Away,22.0,0,1,-1
230054,Bryan Carrasco,Palestino,Huachipato,15352973,2026-02-21,Away,22.0,0,1,-1
819017,Jonathan Benítez,Palestino,Huachipato,15352973,2026-02-21,Away,22.0,0,1,-1
2456021,Albert Gomez,Palestino,Huachipato,15352973,2026-02-21,Away,3.0,0,0,0
1064150,Nicolás Meza,Palestino,Huachipato,15352973,2026-02-21,Away,3.0,0,0,0
1657110,Sebastián Mella,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,90.0,2,1,1
247055,Nicolás Vargas,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,84.0,2,1,1
36995,Rafael Caroca,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,90.0,2,1,1
1096236,Renzo Malanca,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,90.0,2,1,1
249373,Claudio Sepúlveda,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,90.0,2,1,1
1385794,Maximiliano Gutiérrez,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,90.0,2,1,1
1381958,Santiago Silva,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,90.0,2,1,1
1017455,Ezequiel Cañete,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,84.0,2,1,1
1482399,Lucas Velásquez,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,71.0,1,1,0
940483,Maximiliano Rodríguez,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,71.0,1,1,0
323439,Lionel Altamirano,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,90.0,2,1,1
1106831,José Ignacio Castro,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,19.0,1,0,1
1108721,Maicol León,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,19.0,1,0,1
1656140,Javier Nicolás Cárcamo,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,6.0,0,0,0
1108549,Claudio Torres,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,6.0,0,0,0
2038211,Sebastián Melgarejo,Huachipato,Universidad de Chile,15352974,2026-02-08,Home,0.0,0,0,0
805183,Gabriel Castellón,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
831012,Nicolás Ramírez,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,84.0,1,2,-1
981341,Franco Calderón,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
789979,Matías Zaldivia,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
818897,Fabián Hormazábal,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
589542,Israel Poblete,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
18304,Charles Aránguiz,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
1482432,Diego Vargas,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,59.0,1,1,0
925337,Javier Altamirano,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,59.0,1,1,0
37006,Eduardo Vargas,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
1002939,Lucas Assadi,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,90.0,1,2,-1
1087387,Marcelo Morales,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,31.0,0,1,-1
906105,Maximiliano Guerrero,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,31.0,0,1,-1
1482412,Ignacio Vásquez,Universidad de Chile,Huachipato,15352974,2026-02-08,Away,6.0,0,0,0
333465,Nicolás Avellaneda,Unión La Calera,Ñublense,15352975,2026-02-20,Home,90.0,0,0,0
889511,Christopher Díaz,Unión La Calera,Ñublense,15352975,2026-02-20,Home,90.0,0,0,0
1108449,Rodrigo Caseres,Unión La Calera,Ñublense,15352975,2026-02-20,Home,90.0,0,0,0
1111544,Daniel Gutiérrez,Unión La Calera,Ñublense,15352975,2026-02-20,Home,90.0,0,0,0
819005,Cristián Gutiérrez,Unión La Calera,Ñublense,15352975,2026-02-20,Home,90.0,0,0,0
965967,Juan Manuel Requena,Unión La Calera,Ñublense,15352975,2026-02-20,Home,90.0,0,0,0
1190022,Joaquín Soto,Unión La Calera,Ñublense,15352975,2026-02-20,Home,63.0,0,0,0
787710,Kevin Méndez,Unión La Calera,Ñublense,15352975,2026-02-20,Home,63.0,0,0,0
936901,Sebastián Sáez,Unión La Calera,Ñublense,15352975,2026-02-20,Home,90.0,0,0,0
951277,Bayron Oyarzo,Unión La Calera,Ñublense,15352975,2026-02-20,Home,88.0,0,0,0
1523685,Francisco Jose Pozzo,Unión La Calera,Ñublense,15352975,2026-02-20,Home,88.0,0,0,0
822444,Yerko Leiva,Unión La Calera,Ñublense,15352975,2026-02-20,Home,27.0,0,0,0
1403421,Axel Encinas,Unión La Calera,Ñublense,15352975,2026-02-20,Home,27.0,0,0,0
861299,Carlo Villanueva,Unión La Calera,Ñublense,15352975,2026-02-20,Home,2.0,0,0,0
924528,Matías Campos López,Unión La Calera,Ñublense,15352975,2026-02-20,Home,2.0,0,0,0
47441,Nicola Pérez,Ñublense,Unión La Calera,15352975,2026-02-20,Away,90.0,0,0,0
973992,Diego Céspedes,Ñublense,Unión La Calera,15352975,2026-02-20,Away,90.0,0,0,0
819075,Osvaldo Bosso,Ñublense,Unión La Calera,15352975,2026-02-20,Away,90.0,0,0,0
863129,Sebastián Valencia,Ñublense,Unión La Calera,15352975,2026-02-20,Away,90.0,0,0,0
584418,Gabriel Graciani,Ñublense,Unión La Calera,15352975,2026-02-20,Away,63.0,0,0,0
312376,Lorenzo Reyes,Ñublense,Unión La Calera,15352975,2026-02-20,Away,90.0,0,0,0
951278,Manuel Rivera,Ñublense,Unión La Calera,15352975,2026-02-20,Away,81.0,0,0,0
986626,Jovany Campusano,Ñublense,Unión La Calera,15352975,2026-02-20,Away,90.0,0,0,0
986676,Matías Plaza,Ñublense,Unión La Calera,15352975,2026-02-20,Away,71.0,0,0,0
1197415,Alex Valdés,Ñublense,Unión La Calera,15352975,2026-02-20,Away,81.0,0,0,0
761426,Ignacio Jeraldino,Ñublense,Unión La Calera,15352975,2026-02-20,Away,63.0,0,0,0
1125913,Diego Sanhueza,Ñublense,Unión La Calera,15352975,2026-02-20,Away,27.0,0,0,0
1518443,Franco Rami,Ñublense,Unión La Calera,15352975,2026-02-20,Away,27.0,0,0,0
1396682,Lucas Molina,Ñublense,Unión La Calera,15352975,2026-02-20,Away,19.0,0,0,0
949422,Carlos Salomón,Ñublense,Unión La Calera,15352975,2026-02-20,Away,9.0,0,0,0
962130,Fernando Ovelar,Ñublense,Unión La Calera,15352975,2026-02-20,Away,9.0,0,0,0
818874,Fernando de Paul,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,90.0,0,0,0
1022259,Jeyson Rojas,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,90.0,0,0,0
1014795,Jonathan Villagra,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,90.0,0,0,0
1015274,Joaquín Sosa,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,90.0,0,0,0
1176822,Diego Ulloa,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,90.0,0,0,0
844224,Tomás Alarcón,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,61.0,0,0,0
18342,Arturo Vidal,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,70.0,0,0,0
870020,Víctor Felipe Méndez,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,90.0,0,0,0
792585,Maximiliano Romero,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,70.0,0,0,0
581780,Javier Correa,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,90.0,0,0,0
340455,Claudio Aquino,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,79.0,0,0,0
889502,Álvaro Madrid,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,29.0,0,0,0
1482420,Francisco Marchant,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,20.0,0,0,0
1601711,Leandro Hernández,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,20.0,0,0,0
1997136,Yastin Cuevas,Colo-Colo,Everton de Viña del Mar,15352976,2026-02-07,Home,11.0,0,0,0
790001,Ignacio González,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,90.0,0,0,0
1216169,Vicente Vega,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,75.0,0,0,0
886915,Ramiro González,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,90.0,0,0,0
1385673,Valentín Vidal,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,90.0,0,0,0
947963,Vicente Fernández,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,90.0,0,0,0
988143,Cristopher Barrera,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,90.0,0,0,0
951270,Joaquín Moya,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,90.0,0,0,0
862702,Nicolás Baeza,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,57.0,0,0,0
975053,Alan Medina,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,57.0,0,0,0
129209,Cristian Palacios,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,74.0,0,0,0
956838,Julián Alfaro,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,70.0,0,0,0
1199239,Emiliano Ramos,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,33.0,0,0,0
800239,Dieter Villalpando,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,33.0,0,0,0
1384618,Byron Navarro,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,20.0,0,0,0
1020255,Braian Martínez,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,16.0,0,0,0
2039913,Martín Guzmán,Everton de Viña del Mar,Colo-Colo,15352976,2026-02-07,Away,15.0,0,0,0
789923,Federico Lanzillotta,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
1002931,Bruno Gutiérrez,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
872138,Andrés Zanini,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
906100,Lucas Alarcón,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
1502658,Fernando Dinamarca,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
844271,Sebastián Díaz,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,55.0,1,1,0
316170,Gonzalo Escalante,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
986598,Joaquín Gutiérrez,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
1063335,Felipe Chamorro,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
805095,Jeisson Vargas,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,90.0,1,1,0
147570,Diego Rubio,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,71.0,1,1,0
1089454,Francis Mac Allister,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,35.0,0,0,0
874589,Matías Marín,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,19.0,0,0,0
582220,Nicolás Stefanelli,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,0.0,0,0,0
1155908,Matías Pinto,Deportes La Serena,Universidad de Concepción,15352977,2026-02-22,Home,0.0,0,0,0
1002740,Santiago Silva Azambuja,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,90.0,1,1,0
2284219,Esteban Páez,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,65.0,1,1,0
47037,Osvaldo González,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,90.0,1,1,0
365990,Leonel González,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,90.0,1,1,0
906102,Yerco Oyanedel,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,90.0,1,1,0
1125882,Harol Salgado,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,76.0,1,1,0
896753,Facundo Mater,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,90.0,1,1,0
939997,Cristhofer Mesías,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,90.0,1,1,0
965775,Agustín Urzi,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,59.0,1,1,0
1106828,Jeison Fuentealba,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,76.0,1,1,0
159931,Cecilio Waterman,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,90.0,1,1,0
986462,Bryan Ogaz,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,31.0,0,0,0
2199269,Benjamín Sáez,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,25.0,0,0,0
906108,Antonio Díaz,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,14.0,0,0,0
2455393,Francisco Herrera,Universidad de Concepción,Deportes La Serena,15352977,2026-02-22,Away,14.0,0,0,0
47441,Nicola Pérez,Ñublense,Universidad Católica,15352978,2026-03-01,Home,90.0,1,1,0
973992,Diego Céspedes,Ñublense,Universidad Católica,15352978,2026-03-01,Home,90.0,1,1,0
819075,Osvaldo Bosso,Ñublense,Universidad Católica,15352978,2026-03-01,Home,90.0,1,1,0
1015675,Pablo Calderón,Ñublense,Universidad Católica,15352978,2026-03-01,Home,90.0,1,1,0
584418,Gabriel Graciani,Ñublense,Universidad Católica,15352978,2026-03-01,Home,67.0,1,1,0
312376,Lorenzo Reyes,Ñublense,Universidad Católica,15352978,2026-03-01,Home,90.0,1,1,0
951278,Manuel Rivera,Ñublense,Universidad Católica,15352978,2026-03-01,Home,87.0,1,1,0
986626,Jovany Campusano,Ñublense,Universidad Católica,15352978,2026-03-01,Home,90.0,1,1,0
986676,Matías Plaza,Ñublense,Universidad Católica,15352978,2026-03-01,Home,46.0,1,1,0
1518443,Franco Rami,Ñublense,Universidad Católica,15352978,2026-03-01,Home,87.0,1,1,0
761426,Ignacio Jeraldino,Ñublense,Universidad Católica,15352978,2026-03-01,Home,59.0,1,1,0
1197415,Alex Valdés,Ñublense,Universidad Católica,15352978,2026-03-01,Home,44.0,0,0,0
962130,Fernando Ovelar,Ñublense,Universidad Católica,15352978,2026-03-01,Home,31.0,0,0,0
333405,Felipe Campos,Ñublense,Universidad Católica,15352978,2026-03-01,Home,23.0,0,0,0
1503119,Giovanny Avalos,Ñublense,Universidad Católica,15352978,2026-03-01,Home,3.0,0,0,0
949422,Carlos Salomón,Ñublense,Universidad Católica,15352978,2026-03-01,Home,3.0,0,0,0
1016653,Vicente Bernedo,Universidad Católica,Ñublense,15352978,2026-03-01,Away,90.0,1,1,0
386220,Tomás Asta-Buruaga,Universidad Católica,Ñublense,15352978,2026-03-01,Away,79.0,1,1,0
581774,Agustín Farías,Universidad Católica,Ñublense,15352978,2026-03-01,Away,90.0,1,1,0
819088,Branco Ampuero,Universidad Católica,Ñublense,15352978,2026-03-01,Away,90.0,1,1,0
324937,Cristián Cuevas,Universidad Católica,Ñublense,15352978,2026-03-01,Away,90.0,1,1,0
819115,Jhojan Valencia,Universidad Católica,Ñublense,15352978,2026-03-01,Away,67.0,1,1,0
22975,Gary Medel,Universidad Católica,Ñublense,15352978,2026-03-01,Away,90.0,1,1,0
1473023,Diego Corral,Universidad Católica,Ñublense,15352978,2026-03-01,Away,29.0,0,1,-1
588796,Jimmy Martínez,Universidad Católica,Ñublense,15352978,2026-03-01,Away,78.0,1,1,0
932866,Justo Giani,Universidad Católica,Ñublense,15352978,2026-03-01,Away,90.0,1,1,0
828952,Fernando Zampedri,Universidad Católica,Ñublense,15352978,2026-03-01,Away,90.0,1,1,0
906110,Diego Valencia,Universidad Católica,Ñublense,15352978,2026-03-01,Away,61.0,1,0,1
973560,Matías Palavecino,Universidad Católica,Ñublense,15352978,2026-03-01,Away,23.0,0,0,0
1016766,Alfred Canales,Universidad Católica,Ñublense,15352978,2026-03-01,Away,12.0,0,0,0
818693,Bernardo Cerezo,Universidad Católica,Ñublense,15352978,2026-03-01,Away,11.0,0,0,0
818874,Fernando de Paul,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,90.0,0,1,-1
1022259,Jeyson Rojas,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,90.0,0,1,-1
1014795,Jonathan Villagra,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,90.0,0,1,-1
1015274,Joaquín Sosa,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,90.0,0,1,-1
1176822,Diego Ulloa,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,85.0,0,1,-1
18342,Arturo Vidal,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,67.0,0,0,0
792585,Maximiliano Romero,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,66.0,0,0,0
844224,Tomás Alarcón,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,80.0,0,1,-1
870020,Víctor Felipe Méndez,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,90.0,0,1,-1
340455,Claudio Aquino,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,67.0,0,0,0
581780,Javier Correa,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,90.0,0,1,-1
1199243,Lautaro Pastrán,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,24.0,0,1,-1
889502,Álvaro Madrid,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,23.0,0,1,-1
1601711,Leandro Hernández,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,23.0,0,1,-1
1997136,Yastin Cuevas,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,10.0,0,0,0
1482420,Francisco Marchant,Colo-Colo,Universidad de Chile,15352979,2026-03-01,Home,5.0,0,0,0
805183,Gabriel Castellón,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
831012,Nicolás Ramírez,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
981341,Franco Calderón,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
789979,Matías Zaldivia,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
818897,Fabián Hormazábal,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
589542,Israel Poblete,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
18304,Charles Aránguiz,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
1087387,Marcelo Morales,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,72.0,1,0,1
925337,Javier Altamirano,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,84.0,1,0,1
37006,Eduardo Vargas,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,61.0,0,0,0
359024,Juan Martín Lucero,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,90.0,1,0,1
906105,Maximiliano Guerrero,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,29.0,1,0,1
1138070,Felipe Salomoni,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,18.0,0,0,0
1201172,Lucas Romero,Universidad de Chile,Colo-Colo,15352979,2026-03-01,Away,6.0,0,0,0
995285,Alejandro Santander,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,90.0,0,1,-1
818865,Guillermo Pacheco,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,90.0,0,1,-1
889519,Franco Bechtholdt,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,90.0,0,1,-1
832663,Christian Moreno,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,90.0,0,1,-1
385990,Juan Fuentes,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,46.0,0,1,-1
1016643,Aaron Astudillo,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,90.0,0,1,-1
1021117,César Yanis,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,46.0,0,1,-1
873620,Agustin Nadruz,Cobresal,Deportes La Serena,15352980,2026-02-27,Home,82.0,0,1,-1
