league,target,market,split,rows,positive_rate,current_season_id,test_round_min,feature_set,features_pool,features_selected,corr_threshold,k,C,class_weight,accuracy,balanced_accuracy,f1,roc_auc,average_precision,log_loss,brier,monotonic_over15_adjustments_test
bundesliga,over_15,Over 1.5 goles,train,769,0.8283485045513654,77333,20,rolling_plus_table_h2h,549,36,0.95,36,0.03,balanced,0.6436931079323797,0.6437907330764474,0.7495429616087751,0.6967913039341611,0.9165625499286129,0.6306793938738708,0.22094740098448512,63
bundesliga,over_15,Over 1.5 goles,test,108,0.8611111111111112,77333,20,rolling_plus_table_h2h,549,36,0.95,36,0.03,balanced,0.5,0.45806451612903226,0.64,0.44014336917562724,0.8398727951722909,0.7423455797702355,0.2711277587871736,63
bundesliga,over_25,Over 2.5 goles,train,769,0.6150845253576073,77333,20,rolling_plus_table,516,36,0.95,36,0.03,balanced,0.6059817945383615,0.6133328095537398,0.6447831184056272,0.6621193074681446,0.7520509005072052,0.6505011518525201,0.22984778263422817,63
bundesliga,over_25,Over 2.5 goles,test,108,0.6388888888888888,77333,20,rolling_plus_table,516,36,0.95,36,0.03,balanced,0.5648148148148148,0.5535117056856187,0.6356589147286822,0.5878855444072835,0.7241943918154871,0.6723138449353998,0.23912675289385643,63
bundesliga,btts,Ambos anotan,train,769,0.58777633289987,77333,20,rolling_plus_table_h2h,549,36,0.95,36,0.03,balanced,0.6202860858257477,0.6228155272047123,0.6532066508313539,0.6531154909131516,0.7135586180154978,0.6610405660388897,0.23406627501051747,63
bundesliga,btts,Ambos anotan,test,108,0.6666666666666666,77333,20,rolling_plus_table_h2h,549,36,0.95,36,0.03,balanced,0.5185185185185185,0.5,0.6060606060606061,0.5447530864197531,0.7049482707287673,0.6971123642783061,0.2517344710750739,63
