feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,log_loss,log_loss_std,brier_multiclass,brier_multiclass_std,within_logloss_tolerance
rolling_only,0.95,48,0.01,balanced,1,0.4772727272727273,0.0,0.4842948717948718,0.0,0.48180214846881514,0.0,0.47545804363986177,0.0,1.075533805277594,0.0,0.641214046011864,0.0,False
rolling_only,0.9,72,0.03,balanced,1,0.4772727272727273,0.0,0.4794871794871794,0.0,0.48146044624746454,0.0,0.477643370827955,0.0,1.1385687172473657,0.0,0.6810838778562576,0.0,False
rolling_only,0.85,72,0.1,balanced,1,0.4772727272727273,0.0,0.4780982905982905,0.0,0.4800633967300634,0.0,0.4755152880152881,0.0,1.4392475797371065,0.0,0.8016670833930309,0.0,False
rolling_only,0.85,48,0.03,balanced,1,0.4772727272727273,0.0,0.4760683760683761,0.0,0.4799671592775041,0.0,0.47853784146887596,0.0,1.1283384044787215,0.0,0.6735568226659201,0.0,False
rolling_only,0.95,108,1.0,balanced,1,0.4772727272727273,0.0,0.481517094017094,0.0,0.4780595980595981,0.0,0.4708901908901909,0.0,2.585423721887585,0.0,0.9536732027807616,0.0,False
rolling_only,0.85,72,0.1,none,1,0.4772727272727273,0.0,0.4767094017094016,0.0,0.47640282422891117,0.0,0.471217188608493,0.0,1.4811287466576708,0.0,0.7961100164071205,0.0,False
rolling_only,0.85,72,0.03,none,1,0.5,0.0,0.4961538461538461,0.0,0.47582972582972577,0.0,0.47311589925226283,0.0,1.2383557751878986,0.0,0.7120750112920015,0.0,False
rolling_only,0.85,48,0.3,balanced,1,0.4772727272727273,0.0,0.4698717948717948,0.0,0.4698108908635224,0.0,0.47178897657366553,0.0,1.5571808137012133,0.0,0.844640069224883,0.0,False
rolling_only,0.95,108,0.1,balanced,1,0.45454545454545453,0.0,0.4572649572649572,0.0,0.46598922760841804,0.0,0.4590129177835325,0.0,1.5064558637520278,0.0,0.8300575757152541,0.0,False
rolling_only,0.85,36,0.01,balanced,1,0.45454545454545453,0.0,0.4572649572649572,0.0,0.4620453787120454,0.0,0.4558592683592684,0.0,1.0785079657392496,0.0,0.6448519278251754,0.0,False
rolling_only,0.9,72,0.01,balanced,1,0.45454545454545453,0.0,0.45865384615384613,0.0,0.46185260311020965,0.0,0.4562529964964042,0.0,1.050171931681178,0.0,0.6338002448641352,0.0,False
rolling_only,0.9,72,0.1,balanced,1,0.45454545454545453,0.0,0.45865384615384613,0.0,0.46185260311020965,0.0,0.4562529964964042,0.0,1.3251135265505647,0.0,0.7521770742651466,0.0,False
rolling_only,0.85,72,0.3,balanced,1,0.45454545454545453,0.0,0.4572649572649572,0.0,0.46164021164021163,0.0,0.4557178932178933,0.0,1.8276611882981426,0.0,0.8944766270321356,0.0,False
rolling_only,0.95,108,0.3,balanced,1,0.45454545454545453,0.0,0.46068376068376066,0.0,0.4602469135802469,0.0,0.45171717171717174,0.0,1.9284026008601527,0.0,0.9039617650190904,0.0,False
