date,time,local_team,away_team,event_id,custom_id,h2h_all_matches,h2h_all_local_win_pct,h2h_all_draw_pct,h2h_all_away_win_pct,h2h_all_local_goals_avg,h2h_all_away_goals_avg,h2h_all_total_goals_avg,h2h_all_btts_pct,h2h_all_over25_pct,h2h_all_local_points_avg,h2h_all_away_points_avg,h2h_last10_matches,h2h_last10_local_win_pct,h2h_last10_draw_pct,h2h_last10_away_win_pct,h2h_last10_local_goals_avg,h2h_last10_away_goals_avg,h2h_last10_total_goals_avg,h2h_last10_btts_pct,h2h_last10_over25_pct,h2h_last10_local_points_avg,h2h_last10_away_points_avg,h2h_last5_matches,h2h_last5_local_win_pct,h2h_last5_draw_pct,h2h_last5_away_win_pct,h2h_last5_local_goals_avg,h2h_last5_away_goals_avg,h2h_last5_total_goals_avg,h2h_last5_btts_pct,h2h_last5_over25_pct,h2h_last5_local_points_avg,h2h_last5_away_points_avg,season_id,season_name
2026-01-18,11:00,RC Strasbourg,Metz,14064456,bIsjI,67,0.31343283582089554,0.26865671641791045,0.417910447761194,1.0895522388059702,1.164179104477612,2.253731343283582,0.44776119402985076,0.4626865671641791,1.208955223880597,1.5223880597014925,10,0.6,0.3,0.1,1.6,0.8,2.4,0.5,0.5,2.1,0.6,5,1.0,0.0,0.0,1.8,0.2,2.0,0.2,0.4,3.0,0.0,77356,Ligue 1 25/26
2026-01-24,13:00,Stade Rennais,Lorient,14064471,gIsiI,35,0.42857142857142855,0.2571428571428571,0.3142857142857143,1.3714285714285714,1.0285714285714285,2.4,0.4857142857142857,0.42857142857142855,1.542857142857143,1.2,10,0.4,0.1,0.5,1.5,1.2,2.7,0.4,0.6,1.3,1.6,5,0.0,0.0,1.0,0.6,2.2,2.8,0.6,0.8,0.0,3.0,77356,Ligue 1 25/26
2026-01-24,15:00,Le Havre,AS Monaco,14064473,dIsmI,33,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.9393939393939394,1.5454545454545454,2.484848484848485,0.5757575757575758,0.42424242424242425,0.9090909090909091,1.7272727272727273,10,0.1,0.4,0.5,1.0,2.0,3.0,0.7,0.5,0.7,1.9,5,0.0,0.6,0.4,0.8,1.6,2.4,0.8,0.4,0.6,1.8,77356,Ligue 1 25/26
2026-01-24,17:05,Olympique de Marseille,RC Lens,14064469,QHsYH,69,0.4057971014492754,0.21739130434782608,0.37681159420289856,1.4927536231884058,1.3623188405797102,2.8550724637681157,0.5217391304347826,0.5652173913043478,1.434782608695652,1.3478260869565217,10,0.3,0.1,0.6,1.3,1.4,2.7,0.6,0.6,1.0,1.9,5,0.4,0.0,0.6,1.2,1.2,2.4,0.6,0.6,1.2,1.8,77356,Ligue 1 25/26
2026-01-25,11:00,Nantes,Nice,14064474,XHslI,78,0.34615384615384615,0.358974358974359,0.2948717948717949,1.4230769230769231,1.064102564102564,2.4871794871794872,0.5769230769230769,0.46153846153846156,1.3974358974358974,1.2435897435897436,10,0.3,0.3,0.4,1.1,1.3,2.4,0.7,0.5,1.2,1.5,5,0.6,0.2,0.2,1.2,0.8,2.0,0.6,0.4,2.0,0.8,77356,Ligue 1 25/26
2026-01-25,13:15,Metz,Olympique Lyonnais,14064467,ZHsbI,75,0.25333333333333335,0.22666666666666666,0.52,0.9066666666666666,1.6266666666666667,2.533333333333333,0.41333333333333333,0.4266666666666667,0.9866666666666667,1.7866666666666666,10,0.2,0.2,0.6,0.8,2.1,2.9,0.5,0.5,0.8,2.0,5,0.2,0.4,0.4,1.2,1.8,3.0,0.8,0.6,1.0,1.6,77356,Ligue 1 25/26
2026-01-25,13:15,Stade Brestois,Toulouse,14064472,GIspJ,31,0.1935483870967742,0.45161290322580644,0.3548387096774194,1.064516129032258,1.2580645161290323,2.3225806451612905,0.45161290322580644,0.41935483870967744,1.032258064516129,1.5161290322580645,10,0.5,0.3,0.2,2.0,1.1,3.1,0.6,0.4,1.8,0.9,5,0.6,0.2,0.2,2.0,1.0,3.0,0.4,0.4,2.0,0.8,77356,Ligue 1 25/26
2026-01-25,13:15,Paris FC,Angers,14064466,JIsvwc,7,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.1428571428571428,1.0,2.142857142857143,0.5714285714285714,0.42857142857142855,1.0,1.4285714285714286,7,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.1428571428571428,1.0,2.142857142857143,0.5714285714285714,0.42857142857142855,1.0,1.4285714285714286,5,0.2,0.6,0.2,1.2,0.8,2.0,0.4,0.4,1.2,1.2,77356,Ligue 1 25/26
2026-01-25,16:45,Lille,RC Strasbourg,14064465,THsjI,61,0.3770491803278688,0.2786885245901639,0.3442622950819672,1.3442622950819672,1.2622950819672132,2.6065573770491803,0.4918032786885246,0.5081967213114754,1.4098360655737705,1.3114754098360655,10,0.5,0.2,0.3,1.5,1.1,2.6,0.5,0.5,1.7,1.1,5,0.2,0.2,0.6,1.2,1.8,3.0,0.6,0.6,0.8,2.0,77356,Ligue 1 25/26
2026-01-30,16:45,RC Lens,Le Havre,14064480,YHsmI,31,0.3870967741935484,0.41935483870967744,0.1935483870967742,1.2258064516129032,0.8064516129032258,2.032258064516129,0.41935483870967744,0.3225806451612903,1.5806451612903225,1.0,10,0.5,0.3,0.2,1.7,1.0,2.7,0.6,0.5,1.8,0.9,5,0.4,0.4,0.2,1.6,1.4,3.0,0.8,0.6,1.6,1.0,77356,Ligue 1 25/26
2026-01-31,13:00,Paris FC,Olympique de Marseille,14064475,QHsvwc,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,2.0,2.857142857142857,0.5714285714285714,0.5714285714285714,0.7142857142857143,2.0,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,2.0,2.857142857142857,0.5714285714285714,0.5714285714285714,0.7142857142857143,2.0,5,0.2,0.2,0.6,1.0,2.2,3.2,0.6,0.6,0.8,2.0,77356,Ligue 1 25/26
2026-01-31,15:00,Lorient,Nantes,14064478,XHsgI,25,0.24,0.24,0.52,1.12,1.4,2.52,0.56,0.4,0.96,1.8,10,0.1,0.2,0.7,1.0,1.9,2.9,0.5,0.3,0.5,2.3,5,0.2,0.2,0.6,1.4,2.0,3.4,0.6,0.4,0.8,2.0,77356,Ligue 1 25/26
2026-01-31,17:05,AS Monaco,Stade Rennais,14064479,dIsiI,74,0.5540540540540541,0.20270270270270271,0.24324324324324326,1.4864864864864864,1.0675675675675675,2.554054054054054,0.581081081081081,0.5,1.864864864864865,0.9324324324324325,10,0.7,0.1,0.2,1.7,1.5,3.2,0.8,0.7,2.2,0.7,5,0.8,0.0,0.2,1.8,1.6,3.4,0.8,0.8,2.4,0.6,77356,Ligue 1 25/26
2026-02-01,11:00,Olympique Lyonnais,Lille,14064468,THsZH,85,0.35294117647058826,0.3058823529411765,0.3411764705882353,1.3294117647058823,1.2117647058823529,2.541176470588235,0.5529411764705883,0.49411764705882355,1.3647058823529412,1.3294117647058823,10,0.4,0.3,0.3,1.4,1.4,2.8,0.5,0.4,1.5,1.2,5,0.6,0.2,0.2,1.6,1.4,3.0,0.6,0.4,2.0,0.8,77356,Ligue 1 25/26
2026-02-01,13:15,Nice,Stade Brestois,14064481,lIspJ,33,0.3939393939393939,0.2727272727272727,0.3333333333333333,1.2727272727272727,1.121212121212121,2.393939393939394,0.2727272727272727,0.42424242424242425,1.4545454545454546,1.2727272727272727,10,0.6,0.2,0.2,1.7,0.8,2.5,0.3,0.5,2.0,0.8,5,0.4,0.4,0.2,1.6,0.8,2.4,0.2,0.4,1.6,1.0,77356,Ligue 1 25/26
2026-02-01,13:15,Toulouse,Auxerre,14064476,WHsGI,53,0.2830188679245283,0.2830188679245283,0.4339622641509434,0.9811320754716981,1.3018867924528301,2.2830188679245285,0.39622641509433965,0.39622641509433965,1.1320754716981132,1.5849056603773586,10,0.4,0.2,0.4,1.3,1.1,2.4,0.3,0.4,1.4,1.4,5,0.4,0.4,0.2,2.0,0.8,2.8,0.4,0.4,1.6,1.0,77356,Ligue 1 25/26
2026-02-01,13:15,Angers,Metz,14064482,bIsJI,30,0.4,0.2,0.4,1.2333333333333334,1.1666666666666667,2.4,0.43333333333333335,0.4,1.4,1.4,10,0.5,0.2,0.3,1.3,1.0,2.3,0.5,0.4,1.7,1.1,5,0.4,0.4,0.2,1.2,1.0,2.2,0.6,0.2,1.6,1.0,77356,Ligue 1 25/26
2026-02-01,16:45,RC Strasbourg,Paris Saint-Germain,14064477,UHsjI,68,0.16176470588235295,0.3382352941176471,0.5,0.9705882352941176,1.588235294117647,2.5588235294117645,0.5294117647058824,0.47058823529411764,0.8235294117647058,1.838235294117647,10,0.1,0.3,0.6,1.6,2.7,4.3,0.9,0.9,0.6,2.1,5,0.2,0.2,0.6,1.6,2.6,4.2,0.8,1.0,0.8,2.0,77356,Ligue 1 25/26
2026-02-06,16:45,Metz,Lille,14064496,THsbI,72,0.2777777777777778,0.2916666666666667,0.4305555555555556,1.125,1.3472222222222223,2.4722222222222223,0.4027777777777778,0.4027777777777778,1.125,1.5833333333333333,10,0.0,0.3,0.7,0.6,2.2,2.8,0.4,0.5,0.3,2.4,5,0.0,0.4,0.6,1.0,2.6,3.6,0.6,0.6,0.4,2.2,77356,Ligue 1 25/26
2026-02-07,13:00,RC Lens,Stade Rennais,14064487,YHsiI,59,0.3898305084745763,0.3050847457627119,0.3050847457627119,1.152542372881356,1.0,2.152542372881356,0.4406779661016949,0.3728813559322034,1.4745762711864407,1.2203389830508475,10,0.4,0.6,0.0,0.9,0.5,1.4,0.5,0.1,1.8,0.6,5,0.2,0.8,0.0,0.8,0.6,1.4,0.6,0.0,1.4,0.8,77356,Ligue 1 25/26
2026-02-07,15:00,Stade Brestois,Lorient,14064488,gIspJ,15,0.4,0.13333333333333333,0.4666666666666667,1.4,1.4,2.8,0.4666666666666667,0.6,1.3333333333333333,1.5333333333333334,10,0.4,0.1,0.5,1.5,1.6,3.1,0.5,0.7,1.3,1.6,5,0.4,0.2,0.4,2.0,1.4,3.4,0.6,0.8,1.4,1.4,77356,Ligue 1 25/26
2026-02-07,17:05,Nantes,Olympique Lyonnais,14064486,XHsZH,88,0.3068181818181818,0.2727272727272727,0.42045454545454547,1.1590909090909092,1.2954545454545454,2.4545454545454546,0.45454545454545453,0.4431818181818182,1.1931818181818181,1.5340909090909092,10,0.0,0.3,0.7,0.6,1.7,2.3,0.5,0.4,0.3,2.4,5,0.0,0.2,0.8,0.4,2.0,2.4,0.4,0.4,0.2,2.6,77356,Ligue 1 25/26
2026-02-08,11:00,Nice,AS Monaco,14064483,dIslI,79,0.3291139240506329,0.17721518987341772,0.4936708860759494,1.1265822784810127,1.3164556962025316,2.4430379746835444,0.45569620253164556,0.45569620253164556,1.1645569620253164,1.6582278481012658,10,0.3,0.2,0.5,1.4,1.4,2.8,0.6,0.7,1.1,1.7,5,0.4,0.2,0.4,1.6,1.6,3.2,0.8,0.8,1.4,1.4,77356,Ligue 1 25/26
2026-02-08,13:15,Le Havre,RC Strasbourg,14064490,jIsmI,25,0.44,0.08,0.48,1.16,1.08,2.24,0.32,0.4,1.4,1.52,10,0.4,0.1,0.5,1.0,1.2,2.2,0.4,0.4,1.3,1.6,5,0.4,0.0,0.6,1.4,1.8,3.2,0.6,0.8,1.2,1.8,77356,Ligue 1 25/26
2026-02-08,13:15,Angers,Toulouse,14064489,GIsJI,16,0.1875,0.3125,0.5,0.6875,1.4375,2.125,0.3125,0.375,0.875,1.8125,10,0.2,0.3,0.5,0.6,1.3,1.9,0.2,0.2,0.9,1.8,5,0.2,0.2,0.6,0.8,2.0,2.8,0.4,0.4,0.8,2.0,77356,Ligue 1 25/26
2026-02-08,13:15,Auxerre,Paris FC,14064484,WHsvwc,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,77356,Ligue 1 25/26
2026-02-08,16:45,Paris Saint-Germain,Olympique de Marseille,14064485,QHsUH,92,0.42391304347826086,0.2391304347826087,0.33695652173913043,1.4021739130434783,1.1304347826086956,2.532608695652174,0.5,0.5217391304347826,1.5108695652173914,1.25,10,0.8,0.1,0.1,2.0,0.3,2.3,0.2,0.5,2.5,0.4,5,0.8,0.0,0.2,2.4,0.4,2.8,0.2,0.6,2.4,0.6,77356,Ligue 1 25/26
2026-02-13,15:00,Stade Rennais,Paris Saint-Germain,14064499,UHsiI,78,0.28205128205128205,0.23076923076923078,0.48717948717948717,0.8974358974358975,1.3974358974358974,2.2948717948717947,0.48717948717948717,0.3974358974358974,1.0769230769230769,1.6923076923076923,10,0.3,0.2,0.5,1.0,1.8,2.8,0.5,0.4,1.1,1.7,5,0.0,0.2,0.8,0.8,3.2,4.0,0.8,0.8,0.2,2.6,77356,Ligue 1 25/26
2026-02-13,17:05,AS Monaco,Nantes,14064500,XHsdI,94,0.4574468085106383,0.3191489361702128,0.22340425531914893,1.5638297872340425,1.148936170212766,2.7127659574468086,0.5851063829787234,0.5319148936170213,1.6914893617021276,0.9893617021276596,10,0.5,0.5,0.0,3.0,1.4,4.4,0.8,0.8,2.0,0.5,5,0.6,0.4,0.0,4.2,1.8,6.0,0.8,1.0,2.2,0.4,77356,Ligue 1 25/26
2026-02-14,13:00,Olympique de Marseille,RC Strasbourg,14064494,QHsjI,62,0.43548387096774194,0.3387096774193548,0.22580645161290322,1.6290322580645162,1.1290322580645162,2.7580645161290325,0.5645161290322581,0.45161290322580644,1.6451612903225807,1.0161290322580645,10,0.3,0.6,0.1,1.6,1.0,2.6,0.7,0.4,1.5,0.9,5,0.2,0.6,0.2,1.0,1.0,2.0,0.8,0.2,1.2,1.2,77356,Ligue 1 25/26
2026-02-14,15:00,Lille,Stade Brestois,14064498,THspJ,38,0.4473684210526316,0.34210526315789475,0.21052631578947367,1.2894736842105263,0.8947368421052632,2.1842105263157894,0.5,0.3684210526315789,1.6842105263157894,0.9736842105263158,10,0.3,0.5,0.2,1.1,1.1,2.2,0.5,0.3,1.4,1.1,5,0.4,0.4,0.2,1.6,1.4,3.0,0.6,0.4,1.6,1.0,77356,Ligue 1 25/26
2026-02-14,17:05,Paris FC,RC Lens,14064492,YHsvwc,4,0.0,0.25,0.75,1.25,2.25,3.5,1.0,0.75,0.25,2.5,4,0.0,0.25,0.75,1.25,2.25,3.5,1.0,0.75,0.25,2.5,4,0.0,0.25,0.75,1.25,2.25,3.5,1.0,0.75,0.25,2.5,77356,Ligue 1 25/26
2026-02-15,11:00,Le Havre,Toulouse,14064491,mIsGI,23,0.17391304347826086,0.391304347826087,0.43478260869565216,0.6086956521739131,1.0869565217391304,1.6956521739130435,0.391304347826087,0.2608695652173913,0.9130434782608695,1.6956521739130435,10,0.2,0.3,0.5,0.5,1.1,1.6,0.3,0.3,0.9,1.8,5,0.4,0.2,0.4,0.8,1.4,2.2,0.4,0.4,1.4,1.4,77356,Ligue 1 25/26
2026-02-15,13:15,Lorient,Angers,14064497,gIsJI,11,0.2727272727272727,0.36363636363636365,0.36363636363636365,1.0,1.3636363636363635,2.3636363636363638,0.45454545454545453,0.36363636363636365,1.1818181818181819,1.4545454545454546,10,0.2,0.4,0.4,0.8,1.4,2.2,0.4,0.3,1.0,1.6,5,0.2,0.4,0.4,0.4,0.8,1.2,0.2,0.2,1.0,1.6,77356,Ligue 1 25/26
2026-02-15,13:15,Metz,Auxerre,14064493,WHsbI,53,0.33962264150943394,0.2641509433962264,0.39622641509433965,1.0566037735849056,1.2641509433962264,2.3207547169811322,0.4339622641509434,0.4716981132075472,1.2830188679245282,1.4528301886792452,10,0.2,0.2,0.6,0.9,1.6,2.5,0.4,0.6,0.8,2.0,5,0.2,0.2,0.6,0.6,1.2,1.8,0.4,0.4,0.8,2.0,77356,Ligue 1 25/26
2026-02-15,16:45,Olympique Lyonnais,Nice,14064495,ZHslI,81,0.4444444444444444,0.2716049382716049,0.2839506172839506,1.6419753086419753,1.1728395061728396,2.814814814814815,0.5432098765432098,0.5308641975308642,1.6049382716049383,1.123456790123457,10,0.4,0.2,0.4,1.7,1.4,3.1,0.6,0.5,1.4,1.4,5,0.6,0.2,0.2,1.8,0.8,2.6,0.4,0.4,2.0,0.8,77356,Ligue 1 25/26
2026-02-20,16:45,Stade Brestois,Olympique de Marseille,14167866,QHspJ,32,0.25,0.21875,0.53125,1.15625,1.78125,2.9375,0.59375,0.59375,0.96875,1.8125,10,0.3,0.1,0.6,1.0,2.4,3.4,0.7,0.7,1.0,1.9,5,0.2,0.0,0.8,0.6,2.8,3.4,0.4,0.6,0.6,2.4,77356,Ligue 1 25/26
2026-02-21,13:00,RC Lens,AS Monaco,14167892,YHsdI,79,0.25316455696202533,0.35443037974683544,0.3924050632911392,1.0379746835443038,1.4050632911392404,2.4430379746835444,0.3924050632911392,0.4177215189873418,1.1139240506329113,1.5316455696202531,10,0.5,0.3,0.2,2.2,1.1,3.3,0.5,0.7,1.8,0.9,5,0.4,0.2,0.4,2.2,1.6,3.8,0.6,0.8,1.4,1.4,77356,Ligue 1 25/26
2026-02-21,15:00,Toulouse,Paris FC,14167871,GIsvwc,1,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,1,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,1,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,77356,Ligue 1 25/26
2026-02-21,17:05,Paris Saint-Germain,Metz,14167865,UHsbI,80,0.6,0.1875,0.2125,1.8,0.925,2.725,0.5125,0.5375,1.9875,0.825,10,1.0,0.0,0.0,3.1,0.6,3.7,0.5,0.7,3.0,0.0,5,1.0,0.0,0.0,3.0,0.8,3.8,0.6,0.8,3.0,0.0,77356,Ligue 1 25/26
2026-02-22,11:00,Auxerre,Stade Rennais,14167875,WHsiI,51,0.5098039215686274,0.21568627450980393,0.27450980392156865,1.5098039215686274,0.9803921568627451,2.4901960784313726,0.4117647058823529,0.47058823529411764,1.7450980392156863,1.0392156862745099,10,0.4,0.4,0.2,1.1,1.0,2.1,0.3,0.4,1.6,1.0,5,0.4,0.4,0.2,1.4,1.4,2.8,0.2,0.6,1.6,1.0,77356,Ligue 1 25/26
2026-02-22,13:15,Angers,Lille,14167873,THsJI,33,0.42424242424242425,0.2727272727272727,0.30303030303030304,1.2121212121212122,1.0909090909090908,2.303030303030303,0.45454545454545453,0.3939393939393939,1.5454545454545454,1.1818181818181819,10,0.2,0.2,0.6,0.6,1.3,1.9,0.4,0.2,0.8,2.0,5,0.2,0.0,0.8,0.2,1.2,1.4,0.0,0.0,0.6,2.4,77356,Ligue 1 25/26
2026-02-22,13:15,Nice,Lorient,14167867,gIslI,31,0.41935483870967744,0.3870967741935484,0.1935483870967742,1.2258064516129032,0.9032258064516129,2.129032258064516,0.5161290322580645,0.45161290322580644,1.6451612903225807,0.967741935483871,10,0.4,0.4,0.2,1.4,1.1,2.5,0.7,0.5,1.6,1.0,5,0.4,0.4,0.2,1.6,1.2,2.8,0.8,0.6,1.6,1.0,77356,Ligue 1 25/26
2026-02-22,13:15,Nantes,Le Havre,14167869,XHsmI,33,0.3939393939393939,0.3333333333333333,0.2727272727272727,1.0606060606060606,0.8787878787878788,1.9393939393939394,0.42424242424242425,0.24242424242424243,1.5151515151515151,1.1515151515151516,10,0.4,0.3,0.3,1.1,0.9,2.0,0.4,0.2,1.5,1.2,5,0.2,0.4,0.4,0.8,1.2,2.0,0.4,0.2,1.0,1.6,77356,Ligue 1 25/26
2026-02-22,16:45,RC Strasbourg,Olympique Lyonnais,14064501,ZHsjI,67,0.26865671641791045,0.19402985074626866,0.5373134328358209,1.1940298507462686,1.7313432835820894,2.925373134328358,0.5373134328358209,0.6119402985074627,1.0,1.8059701492537314,10,0.3,0.1,0.6,1.6,2.1,3.7,0.9,0.9,1.0,1.9,5,0.4,0.0,0.6,2.2,2.2,4.4,1.0,1.0,1.2,1.8,77356,Ligue 1 25/26
2026-02-27,16:45,RC Strasbourg,RC Lens,14167891,YHsjI,63,0.3968253968253968,0.3333333333333333,0.2698412698412698,1.2222222222222223,1.0,2.2222222222222223,0.5238095238095238,0.4603174603174603,1.5238095238095237,1.1428571428571428,10,0.3,0.2,0.5,1.1,1.3,2.4,0.5,0.5,1.1,1.7,5,0.2,0.2,0.6,1.0,1.4,2.4,0.4,0.4,0.8,2.0,77356,Ligue 1 25/26
2026-02-28,13:00,Stade Rennais,Toulouse,14167879,iIsGI,57,0.38596491228070173,0.2631578947368421,0.3508771929824561,1.2982456140350878,1.280701754385965,2.5789473684210527,0.5263157894736842,0.47368421052631576,1.4210526315789473,1.3157894736842106,10,0.3,0.3,0.4,1.4,1.6,3.0,0.7,0.7,1.2,1.5,5,0.0,0.4,0.6,0.8,1.6,2.4,0.6,0.6,0.4,2.2,77356,Ligue 1 25/26
2026-02-28,15:00,AS Monaco,Angers,14167881,dIsJI,33,0.6060606060606061,0.21212121212121213,0.18181818181818182,1.696969696969697,0.7878787878787878,2.484848484848485,0.3939393939393939,0.5151515151515151,2.0303030303030303,0.7575757575757576,10,0.8,0.1,0.1,1.7,0.4,2.1,0.3,0.3,2.5,0.4,5,0.6,0.2,0.2,1.4,0.6,2.0,0.4,0.2,2.0,0.8,77356,Ligue 1 25/26
2026-02-28,17:05,Le Havre,Paris Saint-Germain,14167877,UHsmI,33,0.12121212121212122,0.30303030303030304,0.5757575757575758,0.6666666666666666,1.5151515151515151,2.1818181818181817,0.36363636363636365,0.36363636363636365,0.6666666666666666,2.0303030303030303,10,0.0,0.1,0.9,0.7,2.3,3.0,0.5,0.7,0.1,2.8,5,0.0,0.2,0.8,1.0,2.8,3.8,0.6,0.8,0.2,2.6,77356,Ligue 1 25/26
2026-03-01,11:00,Paris FC,Nice,14167889,lIsvwc,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.7142857142857142,1.8571428571428572,3.5714285714285716,0.5714285714285714,0.7142857142857143,1.4285714285714286,1.4285714285714286,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.7142857142857142,1.8571428571428572,3.5714285714285716,0.5714285714285714,0.7142857142857143,1.4285714285714286,1.4285714285714286,5,0.4,0.2,0.4,1.6,2.0,3.6,0.6,0.8,1.4,1.4,77356,Ligue 1 25/26
2026-03-01,13:15,Lille,Nantes,14167887,THsXH,87,0.40229885057471265,0.28735632183908044,0.3103448275862069,1.0344827586206897,0.9310344827586207,1.9655172413793103,0.3218390804597701,0.3333333333333333,1.4942528735632183,1.2183908045977012,10,0.6,0.3,0.1,1.4,0.6,2.0,0.5,0.2,2.1,0.6,5,0.6,0.2,0.2,1.4,0.6,2.0,0.4,0.2,2.0,0.8,77356,Ligue 1 25/26
2026-03-01,13:15,Metz,Stade Brestois,14167885,bIspJ,28,0.35714285714285715,0.32142857142857145,0.32142857142857145,1.1428571428571428,0.9642857142857143,2.107142857142857,0.39285714285714285,0.25,1.3928571428571428,1.2857142857142858,10,0.2,0.2,0.6,1.1,1.6,2.7,0.4,0.4,0.8,2.0,5,0.2,0.0,0.8,1.4,2.0,3.4,0.6,0.6,0.6,2.4,77356,Ligue 1 25/26
2026-03-01,13:15,Lorient,Auxerre,14167883,WHsgI,19,0.10526315789473684,0.42105263157894735,0.47368421052631576,1.0,1.6842105263157894,2.6842105263157894,0.631578947368421,0.47368421052631576,0.7368421052631579,1.8421052631578947,10,0.1,0.5,0.4,0.9,1.2,2.1,0.6,0.4,0.8,1.7,5,0.2,0.4,0.4,1.0,1.0,2.0,0.6,0.2,1.0,1.6,77356,Ligue 1 25/26
2026-03-01,16:45,Olympique de Marseille,Olympique Lyonnais,14167894,QHsZH,88,0.2840909090909091,0.3522727272727273,0.36363636363636365,1.4318181818181819,1.5568181818181819,2.9886363636363638,0.6136363636363636,0.5454545454545454,1.2045454545454546,1.4431818181818181,10,0.5,0.1,0.4,1.4,1.3,2.7,0.5,0.6,1.6,1.3,5,0.6,0.0,0.4,1.8,1.2,3.0,0.4,0.6,1.8,1.2,77356,Ligue 1 25/26
2026-03-06,16:45,Paris Saint-Germain,AS Monaco,14167912,UHsdI,99,0.2222222222222222,0.31313131313131315,0.46464646464646464,1.0606060606060606,1.3838383838383839,2.4444444444444446,0.5050505050505051,0.42424242424242425,0.9797979797979798,1.707070707070707,10,0.4,0.2,0.4,1.7,1.5,3.2,0.5,0.5,1.4,1.4,5,0.6,0.2,0.2,2.6,1.2,3.8,0.6,0.6,2.0,0.8,77356,Ligue 1 25/26
2026-03-07,13:00,Nantes,Angers,14167910,XHsJI,39,0.5384615384615384,0.2564102564102564,0.20512820512820512,1.4102564102564104,0.717948717948718,2.128205128205128,0.38461538461538464,0.358974358974359,1.8717948717948718,0.8717948717948718,10,0.3,0.4,0.3,1.2,1.2,2.4,0.6,0.3,1.3,1.3,5,0.2,0.4,0.4,0.6,1.2,1.8,0.4,0.2,1.0,1.6,77356,Ligue 1 25/26
2026-03-07,15:00,Auxerre,RC Strasbourg,14167908,WHsjI,47,0.3829787234042553,0.2553191489361702,0.3617021276595745,1.2127659574468086,1.0212765957446808,2.234042553191489,0.46808510638297873,0.425531914893617,1.4042553191489362,1.3404255319148937,10,0.2,0.3,0.5,0.7,1.3,2.0,0.2,0.4,0.9,1.8,5,0.2,0.0,0.8,0.4,1.8,2.2,0.2,0.4,0.6,2.4,77356,Ligue 1 25/26
2026-03-07,17:05,Toulouse,Olympique de Marseille,14167896,QHsGI,67,0.16417910447761194,0.373134328358209,0.4626865671641791,0.8208955223880597,1.5820895522388059,2.4029850746268657,0.4626865671641791,0.40298507462686567,0.8656716417910447,1.7611940298507462,10,0.0,0.3,0.7,1.2,2.7,3.9,0.7,0.7,0.3,2.4,5,0.0,0.6,0.4,1.4,2.0,3.4,0.8,0.8,0.6,1.8,77356,Ligue 1 25/26
2026-03-08,11:00,RC Lens,Metz,14167904,YHsbI,69,0.37681159420289856,0.2608695652173913,0.36231884057971014,1.2753623188405796,1.1884057971014492,2.463768115942029,0.4927536231884058,0.463768115942029,1.391304347826087,1.3478260869565217,10,0.2,0.3,0.5,1.1,1.4,2.5,0.5,0.4,0.9,1.8,5,0.2,0.2,0.6,1.0,1.2,2.2,0.4,0.4,0.8,2.0,77356,Ligue 1 25/26
2026-03-08,13:15,Lille,Lorient,14167906,THsgI,33,0.48484848484848486,0.21212121212121213,0.30303030303030304,1.9393939393939394,1.0606060606060606,3.0,0.5454545454545454,0.5454545454545454,1.6666666666666667,1.121212121212121,10,0.6,0.0,0.4,2.7,1.3,4.0,0.7,0.9,1.8,1.2,5,0.6,0.0,0.4,3.0,1.6,4.6,0.8,1.0,1.8,1.2,77356,Ligue 1 25/26
2026-03-08,13:15,Nice,Stade Rennais,14167900,iIslI,71,0.4084507042253521,0.29577464788732394,0.29577464788732394,1.2816901408450705,0.9859154929577465,2.267605633802817,0.49295774647887325,0.4647887323943662,1.5211267605633803,1.1830985915492958,10,0.6,0.1,0.3,1.5,1.3,2.8,0.7,0.6,1.9,1.0,5,0.6,0.0,0.4,1.4,1.4,2.8,0.4,0.4,1.8,1.2,77356,Ligue 1 25/26
2026-03-08,13:15,Stade Brestois,Le Havre,14167898,mIspJ,12,0.5833333333333334,0.08333333333333333,0.3333333333333333,1.3333333333333333,0.8333333333333334,2.1666666666666665,0.25,0.25,1.8333333333333333,1.0833333333333333,10,0.7,0.0,0.3,1.5,0.7,2.2,0.2,0.3,2.1,0.9,5,0.8,0.0,0.2,1.2,0.4,1.6,0.2,0.2,2.4,0.6,77356,Ligue 1 25/26
