target,feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std,roc_auc,roc_auc_std,average_precision,average_precision_std,log_loss,log_loss_std,brier,brier_std
over_15,rolling_plus_table,0.9,all,0.1,balanced,1,0.74,0.0,0.543859649122807,0.0,0.8433734939759037,0.0,0.6447368421052632,0.0,0.8732059846492879,0.0,0.7284765865221086,0.0,0.21333363062120714,0.0
over_15,rolling_plus_table,0.9,72,0.3,balanced,1,0.68,0.0,0.5043859649122807,0.0,0.8,0.0,0.6600877192982456,0.0,0.8705168559660529,0.0,0.7290601593513979,0.0,0.22183012321917134,0.0
over_15,rolling_plus_table,0.95,36,0.1,balanced,1,0.64,0.0,0.5350877192982456,0.0,0.7567567567567568,0.0,0.6140350877192983,0.0,0.8532601139146857,0.0,0.7313142520519484,0.0,0.24222497356345823,0.0
over_15,rolling_plus_table,0.95,all,0.1,balanced,1,0.74,0.0,0.543859649122807,0.0,0.8433734939759037,0.0,0.6600877192982456,0.0,0.8738762772512162,0.0,0.7338986217580846,0.0,0.20987696838144113,0.0
over_15,rolling_plus_table,0.9,36,0.3,balanced,1,0.64,0.0,0.506578947368421,0.0,0.7631578947368421,0.0,0.6030701754385965,0.0,0.8581984675127912,0.0,0.843847937756177,0.0,0.2705149102838702,0.0
over_15,rolling_plus_table,0.95,36,0.3,balanced,1,0.64,0.0,0.506578947368421,0.0,0.7631578947368421,0.0,0.6008771929824562,0.0,0.8461110942021253,0.0,0.869528214858392,0.0,0.2665608160698784,0.0
over_15,rolling_plus_table,0.9,all,0.3,balanced,1,0.74,0.0,0.543859649122807,0.0,0.8433734939759037,0.0,0.6469298245614036,0.0,0.8742805041254743,0.0,0.916143129194753,0.0,0.2256389278151586,0.0
over_15,rolling_plus_table,0.95,all,0.3,balanced,1,0.74,0.0,0.543859649122807,0.0,0.8433734939759037,0.0,0.6535087719298246,0.0,0.8712780897127912,0.0,0.9333853383055458,0.0,0.22393136153095783,0.0
over_25,rolling_plus_table,0.95,72,0.03,balanced,1,0.52,0.0,0.5072463768115942,0.0,0.6,0.0,0.5217391304347826,0.0,0.6085668959233532,0.0,0.7337659256795311,0.0,0.26900012891615677,0.0
over_25,rolling_plus_table,0.9,72,0.03,balanced,1,0.52,0.0,0.5136876006441223,0.0,0.5714285714285714,0.0,0.5072463768115942,0.0,0.5982392525292484,0.0,0.7426377879631447,0.0,0.2729746868170565,0.0
over_25,rolling_plus_table,0.95,36,0.03,balanced,1,0.46,0.0,0.45169082125603865,0.0,0.5263157894736842,0.0,0.47181964573268914,0.0,0.5501382837605431,0.0,0.7503534566485537,0.0,0.2760282431818708,0.0
over_25,rolling_plus_table,0.9,36,0.03,balanced,1,0.5,0.0,0.49194847020933974,0.0,0.5614035087719298,0.0,0.4798711755233495,0.0,0.5846702835871731,0.0,0.7503816714563872,0.0,0.27624265579614976,0.0
over_25,rolling_plus_table,0.95,all,0.03,balanced,1,0.58,0.0,0.572463768115942,0.0,0.631578947368421,0.0,0.5684380032206119,0.0,0.5945855745926686,0.0,0.768734012621657,0.0,0.2703753093148554,0.0
over_25,rolling_plus_table,0.9,all,0.03,balanced,1,0.56,0.0,0.5507246376811594,0.0,0.6206896551724138,0.0,0.5619967793880837,0.0,0.5923536721657625,0.0,0.7746498779871728,0.0,0.27295299955770996,0.0
over_25,rolling_plus_table,0.95,72,0.1,balanced,1,0.46,0.0,0.45169082125603865,0.0,0.5263157894736842,0.0,0.5185185185185186,0.0,0.6093500141427493,0.0,0.7936400347594111,0.0,0.2901127032296765,0.0
over_25,rolling_plus_table,0.9,72,0.1,balanced,1,0.5,0.0,0.4887278582930757,0.0,0.576271186440678,0.0,0.5072463768115942,0.0,0.6056967100965063,0.0,0.8075273913548354,0.0,0.2955954797907132,0.0
over_25,rolling_plus_table,0.95,36,0.1,balanced,1,0.44,0.0,0.42995169082125606,0.0,0.5172413793103449,0.0,0.46537842190016104,0.0,0.5282627951388795,0.0,0.8083320590326396,0.0,0.29603702624569306,0.0
