date,time,local_team,away_team,event_id,custom_id,h2h_all_matches,h2h_all_local_win_pct,h2h_all_draw_pct,h2h_all_away_win_pct,h2h_all_local_goals_avg,h2h_all_away_goals_avg,h2h_all_total_goals_avg,h2h_all_btts_pct,h2h_all_over25_pct,h2h_all_local_points_avg,h2h_all_away_points_avg,h2h_last10_matches,h2h_last10_local_win_pct,h2h_last10_draw_pct,h2h_last10_away_win_pct,h2h_last10_local_goals_avg,h2h_last10_away_goals_avg,h2h_last10_total_goals_avg,h2h_last10_btts_pct,h2h_last10_over25_pct,h2h_last10_local_points_avg,h2h_last10_away_points_avg,h2h_last5_matches,h2h_last5_local_win_pct,h2h_last5_draw_pct,h2h_last5_away_win_pct,h2h_last5_local_goals_avg,h2h_last5_away_goals_avg,h2h_last5_total_goals_avg,h2h_last5_btts_pct,h2h_last5_over25_pct,h2h_last5_local_points_avg,h2h_last5_away_points_avg,season_id,season_name
2026-01-25,08:30,Sassuolo,Cremonese,13981642,lfbsTfb,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,76457,Serie A 25/26
2026-01-25,11:00,Atalanta,Parma,13981635,LdbsPdb,45,0.35555555555555557,0.3111111111111111,0.3333333333333333,1.3777777777777778,1.1555555555555554,2.533333333333333,0.5111111111111111,0.4888888888888889,1.3777777777777778,1.3111111111111111,10,0.7,0.2,0.1,2.7,0.9,3.6,0.6,0.8,2.3,0.5,5,0.6,0.2,0.2,2.8,1.4,4.2,0.8,0.8,2.0,0.8,76457,Serie A 25/26
2026-01-25,11:00,Genoa,Bologna,13981636,Kdbsneb,43,0.3023255813953488,0.3953488372093023,0.3023255813953488,1.0,0.9069767441860465,1.9069767441860466,0.37209302325581395,0.23255813953488372,1.302325581395349,1.302325581395349,10,0.5,0.3,0.2,1.8,0.9,2.7,0.5,0.5,1.8,0.9,5,0.4,0.4,0.2,1.8,1.2,3.0,0.8,0.6,1.6,1.0,76457,Serie A 25/26
2026-01-25,14:00,Juventus,Napoli,13981638,Mdbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76457,Serie A 25/26
2026-01-25,16:45,Roma,Milan,13981641,Rdbsceb,117,0.2222222222222222,0.3418803418803419,0.4358974358974359,1.0,1.3076923076923077,2.3076923076923075,0.5555555555555556,0.4358974358974359,1.0085470085470085,1.6495726495726495,10,0.1,0.3,0.6,1.2,1.8,3.0,0.9,0.7,0.6,2.1,5,0.2,0.2,0.6,1.2,1.6,2.8,0.8,0.6,0.8,2.0,76457,Serie A 25/26
2026-01-26,16:45,Hellas Verona,Udinese,13981640,Vdbsbeb,41,0.2926829268292683,0.43902439024390244,0.2682926829268293,1.2195121951219512,1.3170731707317074,2.5365853658536586,0.5365853658536586,0.43902439024390244,1.3170731707317074,1.2439024390243902,10,0.3,0.5,0.2,1.3,1.0,2.3,0.5,0.3,1.4,1.1,5,0.4,0.6,0.0,1.2,0.8,2.0,0.4,0.2,1.8,0.6,76457,Serie A 25/26
2026-01-30,16:45,Lazio,Genoa,13981646,Zdbsneb,55,0.45454545454545453,0.2727272727272727,0.2727272727272727,1.6363636363636365,1.0909090909090908,2.727272727272727,0.5636363636363636,0.509090909090909,1.6363636363636365,1.0909090909090908,10,0.8,0.1,0.1,2.4,0.9,3.3,0.5,0.6,2.5,0.4,5,0.8,0.0,0.2,1.8,0.2,2.0,0.0,0.4,2.4,0.6,76457,Serie A 25/26
2026-01-31,11:00,Pisa,Sassuolo,13981652,MebsTfb,1,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,76457,Serie A 25/26
2026-01-31,14:00,Napoli,Fiorentina,13981647,Tdbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76457,Serie A 25/26
2026-01-31,16:45,Cagliari,Hellas Verona,13981644,bebsueb,39,0.28205128205128205,0.3333333333333333,0.38461538461538464,1.1282051282051282,1.1794871794871795,2.3076923076923075,0.5128205128205128,0.358974358974359,1.1794871794871795,1.4871794871794872,10,0.2,0.4,0.4,0.9,1.2,2.1,0.5,0.3,1.0,1.6,5,0.4,0.4,0.2,1.2,1.0,2.2,0.4,0.2,1.6,1.0,76457,Serie A 25/26
2026-02-01,08:30,Torino,Lecce,13981653,OdbsWdb,23,0.391304347826087,0.30434782608695654,0.30434782608695654,1.3043478260869565,1.0434782608695652,2.347826086956522,0.4782608695652174,0.4782608695652174,1.4782608695652173,1.2173913043478262,10,0.4,0.2,0.4,1.1,1.2,2.3,0.3,0.4,1.4,1.4,5,0.4,0.2,0.4,0.8,0.6,1.4,0.2,0.2,1.4,1.4,76457,Serie A 25/26
2026-02-01,11:00,Como,Atalanta,13981645,Ldbseeb,13,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.9230769230769231,1.0769230769230769,2.0,0.6153846153846154,0.3076923076923077,1.1538461538461537,1.3846153846153846,10,0.3,0.5,0.2,1.2,1.1,2.3,0.8,0.4,1.4,1.1,5,0.2,0.4,0.4,1.4,1.6,3.0,1.0,0.6,1.0,1.6,76457,Serie A 25/26
2026-02-01,14:00,Cremonese,Inter,13981649,Xdbslfb,15,0.06666666666666667,0.13333333333333333,0.8,0.6666666666666666,1.8666666666666667,2.533333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,2.533333333333333,10,0.1,0.1,0.8,0.8,2.2,3.0,0.6,0.6,0.4,2.5,5,0.0,0.0,1.0,1.0,3.0,4.0,0.8,0.8,0.0,3.0,76457,Serie A 25/26
2026-02-01,16:45,Parma,Juventus,13981648,MdbsPdb,55,0.21818181818181817,0.2909090909090909,0.4909090909090909,0.9454545454545454,1.7454545454545454,2.690909090909091,0.4727272727272727,0.5272727272727272,0.9454545454545454,1.7636363636363637,10,0.2,0.2,0.6,1.0,1.9,2.9,0.5,0.6,0.8,2.0,5,0.2,0.2,0.6,0.8,2.2,3.0,0.4,0.6,0.8,2.0,76457,Serie A 25/26
2026-02-02,16:45,Udinese,Roma,13981651,Vdbsceb,83,0.20481927710843373,0.21686746987951808,0.5783132530120482,0.9879518072289156,1.6626506024096386,2.6506024096385543,0.5421686746987951,0.5060240963855421,0.8313253012048193,1.9518072289156627,10,0.1,0.1,0.8,0.8,2.0,2.8,0.4,0.7,0.4,2.5,5,0.0,0.0,1.0,0.6,2.4,3.0,0.6,0.8,0.0,3.0,76457,Serie A 25/26
2026-02-03,16:45,Bologna,Milan,15370282,KdbsRdb,89,0.14606741573033707,0.3146067415730337,0.5393258426966292,0.8651685393258427,1.6853932584269662,2.550561797752809,0.4943820224719101,0.4606741573033708,0.7528089887640449,1.9325842696629214,10,0.1,0.3,0.6,0.9,1.8,2.7,0.6,0.5,0.6,2.1,5,0.2,0.2,0.6,1.0,1.8,2.8,0.6,0.6,0.8,2.0,76457,Serie A 25/26
2026-02-06,16:45,Hellas Verona,Pisa,13981662,bebsMeb,13,0.6153846153846154,0.3076923076923077,0.07692307692307693,1.4615384615384615,0.38461538461538464,1.8461538461538463,0.15384615384615385,0.23076923076923078,2.1538461538461537,0.5384615384615384,10,0.6,0.3,0.1,1.2,0.1,1.3,0.0,0.2,2.1,0.6,5,0.2,0.6,0.2,0.2,0.2,0.4,0.0,0.0,1.2,1.2,76457,Serie A 25/26
2026-02-07,14:00,Genoa,Napoli,13981666,nebsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76457,Serie A 25/26
2026-02-07,16:45,Fiorentina,Torino,13981658,TdbsWdb,95,0.29473684210526313,0.4421052631578947,0.2631578947368421,1.0526315789473684,0.9368421052631579,1.9894736842105263,0.4421052631578947,0.2736842105263158,1.3263157894736841,1.231578947368421,10,0.3,0.5,0.2,0.7,0.9,1.6,0.4,0.2,1.4,1.1,5,0.4,0.6,0.0,0.6,0.2,0.8,0.2,0.0,1.8,0.6,76457,Serie A 25/26
2026-02-08,08:30,Bologna,Parma,13981654,KdbsPdb,41,0.34146341463414637,0.3902439024390244,0.2682926829268293,1.170731707317073,0.9512195121951219,2.1219512195121952,0.5365853658536586,0.43902439024390244,1.4146341463414633,1.1951219512195121,10,0.4,0.5,0.1,1.9,1.0,2.9,0.6,0.6,1.7,0.8,5,0.6,0.2,0.2,2.0,0.8,2.8,0.4,0.6,2.0,0.8,76457,Serie A 25/26
2026-02-08,11:00,Milan,Como,13981661,Rdbseeb,19,0.5789473684210527,0.3157894736842105,0.10526315789473684,1.6842105263157894,0.7368421052631579,2.4210526315789473,0.47368421052631576,0.42105263157894735,2.0526315789473686,0.631578947368421,10,0.7,0.3,0.0,2.2,0.6,2.8,0.6,0.6,2.4,0.3,5,1.0,0.0,0.0,2.2,0.8,3.0,0.8,0.8,3.0,0.0,76457,Serie A 25/26
2026-02-08,11:00,Lecce,Udinese,13981656,OdbsVdb,35,0.2857142857142857,0.2,0.5142857142857142,0.9714285714285714,1.5142857142857142,2.4857142857142858,0.5142857142857142,0.42857142857142855,1.0571428571428572,1.7428571428571429,10,0.2,0.2,0.6,0.8,1.3,2.1,0.5,0.3,0.8,2.0,5,0.0,0.2,0.8,0.6,1.6,2.2,0.4,0.2,0.2,2.6,76457,Serie A 25/26
2026-02-08,14:00,Sassuolo,Inter,13981660,XdbsTfb,23,0.43478260869565216,0.08695652173913043,0.4782608695652174,1.3043478260869565,1.8695652173913044,3.1739130434782608,0.5217391304347826,0.6521739130434783,1.391304347826087,1.5217391304347827,10,0.3,0.1,0.6,1.4,1.9,3.3,0.7,0.8,1.0,1.9,5,0.4,0.0,0.6,1.4,1.8,3.2,0.8,0.8,1.2,1.8,76457,Serie A 25/26
2026-02-08,16:45,Juventus,Lazio,13981655,MdbsZdb,101,0.5445544554455446,0.24752475247524752,0.2079207920792079,1.504950495049505,0.9207920792079208,2.4257425742574257,0.46534653465346537,0.40594059405940597,1.881188118811881,0.8712871287128713,10,0.5,0.2,0.3,1.6,0.9,2.5,0.5,0.5,1.7,1.1,5,0.4,0.2,0.4,1.0,0.8,1.8,0.4,0.2,1.4,1.4,76457,Serie A 25/26
2026-02-09,14:30,Atalanta,Cremonese,13981650,Ldbslfb,13,0.3076923076923077,0.6153846153846154,0.07692307692307693,1.0769230769230769,0.7692307692307693,1.8461538461538463,0.6153846153846154,0.15384615384615385,1.5384615384615385,0.8461538461538461,10,0.2,0.7,0.1,1.1,1.0,2.1,0.8,0.2,1.3,1.0,5,0.2,0.8,0.0,1.4,1.0,2.4,1.0,0.2,1.4,0.8,76457,Serie A 25/26
2026-02-09,16:45,Roma,Cagliari,13981664,cebsueb,87,0.4482758620689655,0.3218390804597701,0.22988505747126436,1.528735632183908,1.1149425287356323,2.6436781609195403,0.5287356321839081,0.4827586206896552,1.6666666666666667,1.0114942528735633,10,0.7,0.1,0.2,2.1,1.1,3.2,0.5,0.6,2.2,0.7,5,0.6,0.2,0.2,1.8,0.4,2.2,0.2,0.4,2.0,0.8,76457,Serie A 25/26
2026-02-13,16:45,Pisa,Milan,13981670,RdbsMeb,13,0.0,0.23076923076923078,0.7692307692307693,0.38461538461538464,1.2307692307692308,1.6153846153846154,0.3076923076923077,0.3076923076923077,0.23076923076923078,2.5384615384615383,10,0.0,0.2,0.8,0.4,1.3,1.7,0.3,0.3,0.2,2.6,5,0.0,0.4,0.6,0.4,1.2,1.6,0.2,0.2,0.4,2.2,76457,Serie A 25/26
2026-02-14,11:00,Como,Fiorentina,13981667,Tdbseeb,19,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.8947368421052632,0.9473684210526315,1.8421052631578947,0.47368421052631576,0.3157894736842105,1.3157894736842106,1.3157894736842106,10,0.5,0.2,0.3,1.2,1.1,2.3,0.5,0.4,1.7,1.1,5,0.6,0.0,0.4,1.6,1.6,3.2,0.6,0.6,1.8,1.2,76457,Serie A 25/26
2026-02-14,14:00,Lazio,Atalanta,13981659,LdbsZdb,75,0.3333333333333333,0.30666666666666664,0.36,1.2266666666666666,1.2533333333333334,2.48,0.5066666666666667,0.44,1.3066666666666666,1.3866666666666667,10,0.4,0.4,0.2,1.3,1.1,2.4,0.5,0.4,1.6,1.0,5,0.4,0.4,0.2,1.2,1.2,2.4,0.6,0.4,1.6,1.0,76457,Serie A 25/26
2026-02-14,16:45,Inter,Juventus,13981671,MdbsXdb,119,0.21008403361344538,0.31092436974789917,0.4789915966386555,0.8823529411764706,1.2436974789915967,2.1260504201680672,0.42857142857142855,0.35294117647058826,0.9411764705882353,1.7478991596638656,10,0.2,0.3,0.5,1.3,1.7,3.0,0.5,0.3,0.9,1.8,5,0.2,0.4,0.4,1.8,2.0,3.8,0.6,0.4,1.0,1.6,76457,Serie A 25/26
2026-02-15,08:30,Udinese,Sassuolo,13981672,VdbsTfb,23,0.34782608695652173,0.43478260869565216,0.21739130434782608,1.2173913043478262,0.9565217391304348,2.1739130434782608,0.5652173913043478,0.391304347826087,1.4782608695652173,1.0869565217391304,10,0.4,0.5,0.1,1.6,1.2,2.8,0.7,0.5,1.7,0.8,5,0.2,0.6,0.2,1.8,1.8,3.6,1.0,0.8,1.2,1.2,76457,Serie A 25/26
2026-02-15,11:00,Parma,Hellas Verona,13981668,Pdbsbeb,21,0.3333333333333333,0.23809523809523808,0.42857142857142855,1.4285714285714286,1.380952380952381,2.8095238095238093,0.5714285714285714,0.5714285714285714,1.2380952380952381,1.5238095238095237,10,0.3,0.2,0.5,1.3,1.5,2.8,0.6,0.6,1.1,1.7,5,0.4,0.2,0.4,1.2,1.2,2.4,0.6,0.6,1.4,1.4,76457,Serie A 25/26
2026-02-15,11:00,Cremonese,Genoa,13981657,nebslfb,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.1111111111111112,0.7777777777777778,1.8888888888888888,0.3333333333333333,0.2222222222222222,1.5555555555555556,1.2222222222222223,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.1111111111111112,0.7777777777777778,1.8888888888888888,0.3333333333333333,0.2222222222222222,1.5555555555555556,1.2222222222222223,5,0.6,0.2,0.2,1.6,0.6,2.2,0.4,0.2,2.0,0.8,76457,Serie A 25/26
2026-02-15,14:00,Torino,Bologna,13981669,KdbsWdb,71,0.39436619718309857,0.28169014084507044,0.323943661971831,1.267605633802817,1.0704225352112675,2.3380281690140845,0.4788732394366197,0.4084507042253521,1.4647887323943662,1.2535211267605635,10,0.2,0.4,0.4,0.7,1.1,1.8,0.4,0.3,1.0,1.6,5,0.0,0.4,0.6,0.4,1.4,1.8,0.2,0.2,0.4,2.2,76457,Serie A 25/26
2026-02-15,16:45,Napoli,Roma,13981665,cebsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76457,Serie A 25/26
2026-02-16,16:45,Cagliari,Lecce,13981663,Odbsueb,23,0.391304347826087,0.30434782608695654,0.30434782608695654,1.3478260869565217,1.2173913043478262,2.5652173913043477,0.5217391304347826,0.4782608695652174,1.4782608695652173,1.2173913043478262,10,0.3,0.5,0.2,1.6,1.2,2.8,0.7,0.5,1.4,1.1,5,0.4,0.4,0.2,1.6,1.0,2.6,0.8,0.4,1.6,1.0,76457,Serie A 25/26
2026-02-18,16:45,Milan,Como,15462526,Rdbseeb,19,0.5789473684210527,0.3157894736842105,0.10526315789473684,1.6842105263157894,0.7368421052631579,2.4210526315789473,0.47368421052631576,0.42105263157894735,2.0526315789473686,0.631578947368421,10,0.7,0.3,0.0,2.2,0.6,2.8,0.6,0.6,2.4,0.3,5,1.0,0.0,0.0,2.2,0.8,3.0,0.8,0.8,3.0,0.0,76457,Serie A 25/26
2026-02-20,16:45,Sassuolo,Hellas Verona,13981681,bebsTfb,19,0.5263157894736842,0.10526315789473684,0.3684210526315789,1.5263157894736843,1.4210526315789473,2.9473684210526314,0.5789473684210527,0.5263157894736842,1.6842105263157894,1.2105263157894737,10,0.6,0.1,0.3,2.0,1.6,3.6,0.7,0.7,1.9,1.0,5,0.6,0.0,0.4,1.4,1.0,2.4,0.6,0.6,1.8,1.2,76457,Serie A 25/26
2026-02-21,11:00,Juventus,Como,13981678,Mdbseeb,21,0.5238095238095238,0.42857142857142855,0.047619047619047616,1.3333333333333333,0.47619047619047616,1.8095238095238095,0.3333333333333333,0.2857142857142857,2.0,0.5714285714285714,10,0.5,0.4,0.1,1.4,0.6,2.0,0.4,0.4,1.9,0.7,5,0.6,0.2,0.2,1.8,1.0,2.8,0.6,0.6,2.0,0.8,76457,Serie A 25/26
2026-02-21,14:00,Lecce,Inter,13981679,OdbsXdb,39,0.10256410256410256,0.15384615384615385,0.7435897435897436,0.48717948717948717,2.3076923076923075,2.7948717948717947,0.358974358974359,0.5128205128205128,0.46153846153846156,2.3846153846153846,10,0.1,0.1,0.8,0.3,2.2,2.5,0.2,0.4,0.4,2.5,5,0.0,0.0,1.0,0.0,2.6,2.6,0.0,0.4,0.0,3.0,76457,Serie A 25/26
2026-02-21,16:45,Cagliari,Lazio,13981674,Zdbsueb,75,0.21333333333333335,0.22666666666666666,0.56,0.88,1.52,2.4,0.49333333333333335,0.4666666666666667,0.8666666666666667,1.9066666666666667,10,0.0,0.1,0.9,0.6,2.0,2.6,0.5,0.6,0.1,2.8,5,0.0,0.0,1.0,0.6,2.0,2.6,0.6,0.6,0.0,3.0,76457,Serie A 25/26
2026-02-22,08:30,Genoa,Torino,13981676,Wdbsneb,51,0.19607843137254902,0.35294117647058826,0.45098039215686275,1.0196078431372548,1.392156862745098,2.411764705882353,0.5686274509803921,0.45098039215686275,0.9411764705882353,1.7058823529411764,10,0.1,0.4,0.5,0.6,1.2,1.8,0.4,0.4,0.7,1.9,5,0.0,0.6,0.4,0.4,0.8,1.2,0.4,0.2,0.6,1.8,76457,Serie A 25/26
2026-02-22,11:00,Atalanta,Napoli,13981673,Ldbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76457,Serie A 25/26
2026-02-22,14:00,Milan,Parma,13981680,PdbsRdb,57,0.5263157894736842,0.24561403508771928,0.22807017543859648,1.6140350877192982,1.087719298245614,2.7017543859649122,0.5263157894736842,0.49122807017543857,1.8245614035087718,0.9298245614035088,10,0.6,0.3,0.1,2.1,1.3,3.4,0.9,0.8,2.1,0.6,5,0.4,0.4,0.2,2.2,1.8,4.0,1.0,1.0,1.6,1.0,76457,Serie A 25/26
2026-02-22,16:45,Roma,Cremonese,13981682,cebslfb,15,0.7333333333333333,0.13333333333333333,0.13333333333333333,2.2,0.8666666666666667,3.066666666666667,0.5333333333333333,0.6666666666666666,2.3333333333333335,0.5333333333333333,10,0.7,0.1,0.2,1.9,0.9,2.8,0.6,0.6,2.2,0.7,5,0.8,0.0,0.2,1.8,0.6,2.4,0.4,0.6,2.4,0.6,76457,Serie A 25/26
2026-02-23,14:30,Fiorentina,Pisa,13981677,TdbsMeb,15,0.4666666666666667,0.4666666666666667,0.06666666666666667,1.4666666666666666,0.4666666666666667,1.9333333333333333,0.4,0.4666666666666667,1.8666666666666667,0.6666666666666666,10,0.4,0.5,0.1,1.6,0.5,2.1,0.4,0.5,1.7,0.8,5,0.6,0.4,0.0,2.2,0.0,2.2,0.0,0.6,2.2,0.4,76457,Serie A 25/26
2026-02-23,16:45,Bologna,Udinese,13981675,KdbsVdb,59,0.3050847457627119,0.3559322033898305,0.3389830508474576,1.0847457627118644,1.11864406779661,2.2033898305084745,0.5254237288135594,0.4067796610169492,1.271186440677966,1.3728813559322033,10,0.3,0.6,0.1,1.4,1.0,2.4,0.6,0.5,1.5,0.9,5,0.2,0.6,0.2,1.0,1.0,2.0,0.4,0.4,1.2,1.2,76457,Serie A 25/26
2026-02-27,16:45,Parma,Cagliari,13981687,Pdbsueb,47,0.3829787234042553,0.2553191489361702,0.3617021276595745,1.297872340425532,1.1914893617021276,2.4893617021276597,0.48936170212765956,0.44680851063829785,1.4042553191489362,1.3404255319148937,10,0.1,0.2,0.7,1.2,2.2,3.4,0.6,0.7,0.5,2.3,5,0.0,0.2,0.8,1.2,2.2,3.4,0.6,0.6,0.2,2.6,76457,Serie A 25/26
2026-02-28,11:00,Como,Lecce,13981683,Odbseeb,7,0.8571428571428571,0.14285714285714285,0.0,2.0,0.14285714285714285,2.142857142857143,0.14285714285714285,0.42857142857142855,2.7142857142857144,0.14285714285714285,7,0.8571428571428571,0.14285714285714285,0.0,2.0,0.14285714285714285,2.142857142857143,0.14285714285714285,0.42857142857142855,2.7142857142857144,0.14285714285714285,5,0.8,0.2,0.0,1.8,0.0,1.8,0.0,0.4,2.6,0.2,76457,Serie A 25/26
2026-02-28,14:00,Hellas Verona,Napoli,13981694,bebsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76457,Serie A 25/26
2026-02-28,16:45,Inter,Genoa,13981684,Xdbsneb,59,0.5254237288135594,0.3220338983050847,0.15254237288135594,1.6610169491525424,0.7457627118644068,2.406779661016949,0.423728813559322,0.4067796610169492,1.8983050847457628,0.7796610169491526,10,0.7,0.3,0.0,2.0,0.5,2.5,0.4,0.6,2.4,0.3,5,0.6,0.4,0.0,1.6,1.0,2.6,0.8,0.6,2.2,0.4,76457,Serie A 25/26
2026-03-01,08:30,Cremonese,Milan,13981685,Rdbslfb,15,0.2,0.3333333333333333,0.4666666666666667,0.6,1.5333333333333334,2.1333333333333333,0.4,0.3333333333333333,0.9333333333333333,1.7333333333333334,10,0.2,0.4,0.4,0.6,1.6,2.2,0.4,0.3,1.0,1.6,5,0.2,0.6,0.2,0.8,1.8,2.6,0.6,0.4,1.2,1.2,76457,Serie A 25/26
2026-03-01,11:00,Sassuolo,Atalanta,13981689,LdbsTfb,23,0.21739130434782608,0.21739130434782608,0.5652173913043478,1.0869565217391304,2.0434782608695654,3.130434782608696,0.6086956521739131,0.6521739130434783,0.8695652173913043,1.9130434782608696,10,0.3,0.1,0.6,1.1,2.0,3.1,0.6,0.7,1.0,1.9,5,0.4,0.0,0.6,1.0,1.4,2.4,0.2,0.6,1.2,1.8,76457,Serie A 25/26
2026-03-01,14:00,Torino,Lazio,13981690,WdbsZdb,81,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.0493827160493827,1.2839506172839505,2.3333333333333335,0.49382716049382713,0.38271604938271603,1.1111111111111112,1.4444444444444444,10,0.1,0.6,0.3,0.9,1.3,2.2,0.5,0.2,0.9,1.5,5,0.0,0.4,0.6,1.2,2.2,3.4,0.6,0.4,0.4,2.2,76457,Serie A 25/26
2026-03-01,16:45,Roma,Juventus,13981688,Mdbsceb,119,0.21008403361344538,0.33613445378151263,0.453781512605042,0.907563025210084,1.3445378151260505,2.2521008403361344,0.46218487394957986,0.3949579831932773,0.9663865546218487,1.6974789915966386,10,0.1,0.4,0.5,0.8,1.3,2.1,0.5,0.2,0.7,1.9,5,0.0,0.6,0.4,0.6,1.0,1.6,0.6,0.2,0.6,1.8,76457,Serie A 25/26
2026-03-02,14:30,Pisa,Bologna,13981686,KdbsMeb,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855,1.4285714285714286,1.8571428571428572,0.14285714285714285,0.2857142857142857,0.7142857142857143,2.0,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855,1.4285714285714286,1.8571428571428572,0.14285714285714285,0.2857142857142857,0.7142857142857143,2.0,5,0.2,0.2,0.6,0.6,1.8,2.4,0.2,0.4,0.8,2.0,76457,Serie A 25/26
2026-03-02,16:45,Udinese,Fiorentina,13981691,TdbsVdb,77,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.2077922077922079,1.5454545454545454,2.7532467532467533,0.5714285714285714,0.5714285714285714,1.1428571428571428,1.5714285714285714,10,0.4,0.1,0.5,1.3,1.6,2.9,0.4,0.5,1.3,1.6,5,0.2,0.2,0.6,1.4,2.6,4.0,0.8,0.8,0.8,2.0,76457,Serie A 25/26
2026-03-06,16:45,Napoli,Torino,13981702,Wdbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76457,Serie A 25/26
2026-03-07,11:00,Cagliari,Como,13981693,eebsueb,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.8888888888888888,1.4444444444444444,2.3333333333333335,0.5555555555555556,0.4444444444444444,1.0,1.6666666666666667,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.8888888888888888,1.4444444444444444,2.3333333333333335,0.5555555555555556,0.4444444444444444,1.0,1.6666666666666667,5,0.2,0.4,0.4,1.0,1.2,2.2,0.6,0.4,1.0,1.6,76457,Serie A 25/26
2026-03-07,14:00,Atalanta,Udinese,13981695,LdbsVdb,63,0.31746031746031744,0.3492063492063492,0.3333333333333333,1.2063492063492063,1.0952380952380953,2.3015873015873014,0.47619047619047616,0.36507936507936506,1.3015873015873016,1.3492063492063493,10,0.4,0.5,0.1,1.7,1.0,2.7,0.6,0.4,1.7,0.8,5,0.4,0.4,0.2,1.0,0.6,1.6,0.4,0.2,1.6,1.0,76457,Serie A 25/26
2026-03-07,16:45,Juventus,Pisa,13981697,MdbsMeb,15,0.7333333333333333,0.26666666666666666,0.0,2.1333333333333333,0.6666666666666666,2.8,0.5333333333333333,0.6,2.466666666666667,0.26666666666666666,10,0.9,0.1,0.0,2.7,0.8,3.5,0.7,0.8,2.8,0.1,5,1.0,0.0,0.0,3.4,0.8,4.2,0.6,0.8,3.0,0.0,76457,Serie A 25/26
2026-03-08,08:30,Lecce,Cremonese,13981701,Odbslfb,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1428571428571428,1.4285714285714286,2.5714285714285716,0.5714285714285714,0.2857142857142857,1.1428571428571428,1.5714285714285714,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1428571428571428,1.4285714285714286,2.5714285714285716,0.5714285714285714,0.2857142857142857,1.1428571428571428,1.5714285714285714,5,0.2,0.2,0.6,1.2,1.8,3.0,0.6,0.4,0.8,2.0,76457,Serie A 25/26
