source_url,date,time,local_team,away_team,decimal_home_win,decimal_draw,decimal_away_win,decimal_home_or_draw,decimal_draw_or_away,decimal_home_or_away,decimal_btts_yes,decimal_btts_no,season_id,season_name
https://www.sofascore.com/lazio-fiorentina/TdbsZdb,2023-10-30,16:45,Lazio,Fiorentina,2.25,3.3,3.25,1.3333,1.6154,1.3333,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/lazio-bologna/KdbsZdb,2023-11-03,16:45,Bologna,Lazio,2.7,3.2,2.7,1.4444,1.4444,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/napoli-salernitana/kebsoeb,2023-11-04,11:00,Salernitana,SSC Napoli,7.0,4.75,1.44,2.625,1.1,1.1818,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/inter-atalanta/LdbsXdb,2023-11-04,14:00,Atalanta,Inter,3.5,3.5,2.1,1.7,1.2857,1.2857,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/udinese-milan/RdbsVdb,2023-11-04,16:45,Milan,Udinese,1.45,4.5,6.5,1.1111,2.625,1.1818,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/monza-hellas-verona/bebsEeb,2023-11-05,08:30,Hellas Verona,Monza,3.0,3.1,2.45,1.5333,1.3636,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/cagliari-genoa/nebsueb,2023-11-05,11:00,Cagliari,Genoa,2.7,3.1,2.8,1.4,1.4444,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/roma-lecce/Odbsceb,2023-11-05,14:00,Roma,Lecce,1.53,3.8,7.0,1.1,2.5,1.25,2.25,1.5714,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-juventus/MdbsTdb,2023-11-05,16:45,Fiorentina,Juventus,2.9,3.1,2.6,1.5,1.4,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/frosinone-empoli/febsbgb,2023-11-06,14:30,Frosinone,Empoli,2.15,3.5,3.3,1.3333,1.6667,1.2857,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-torino/WdbsTfb,2023-11-06,16:45,Torino,Sassuolo,2.0,3.4,3.75,1.25,1.8,1.3,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-salernitana/kebsTfb,2023-11-10,14:30,Sassuolo,Salernitana,1.7,4.0,4.3333,1.2,2.1,1.2222,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/genoa-hellas-verona/bebsneb,2023-11-10,16:45,Genoa,Hellas Verona,1.85,3.25,5.0,1.1667,1.9091,1.3333,2.25,1.5714,52760,Serie A 23/24
https://www.sofascore.com/milan-lecce/OdbsRdb,2023-11-11,11:00,Lecce,Milan,5.0,3.75,1.73,2.05,1.1667,1.25,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/cagliari-juventus/Mdbsueb,2023-11-11,14:00,Juventus,Cagliari,1.45,4.5,6.5,1.1111,2.625,1.1818,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/monza-torino/WdbsEeb,2023-11-11,16:45,Monza,Torino,2.75,3.1,2.7,1.4444,1.4,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/napoli-empoli/febsoeb,2023-11-12,08:30,SSC Napoli,Empoli,1.3,6.0,8.5,1.0833,3.4,1.125,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/udinese-atalanta/LdbsVdb,2023-11-12,11:00,Udinese,Atalanta,3.5,3.5,2.05,1.7273,1.2857,1.2857,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-bologna/KdbsTdb,2023-11-12,11:00,Fiorentina,Bologna,2.0,3.4,3.8,1.25,1.8,1.3,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/roma-lazio/Zdbsceb,2023-11-12,14:00,Lazio,Roma,2.9,2.88,2.75,1.4,1.4,1.4,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/frosinone-inter/Xdbsbgb,2023-11-12,16:45,Inter,Frosinone,1.18,7.5,13.0,1.04,4.5,1.1,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/salernitana-lazio/Zdbskeb,2023-11-25,11:00,Salernitana,Lazio,4.75,3.6,1.8,1.95,1.1818,1.2857,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/napoli-atalanta/Ldbsoeb,2023-11-25,14:00,Atalanta,SSC Napoli,2.5,3.4,2.75,1.4,1.5,1.3,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-milan/RdbsTdb,2023-11-25,16:45,Milan,Fiorentina,2.05,3.3,3.5,1.2857,1.7273,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/monza-cagliari/uebsEeb,2023-11-26,08:30,Cagliari,Monza,2.7,3.2,2.7,1.4444,1.4444,1.3636,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-empoli/febsTfb,2023-11-26,11:00,Empoli,Sassuolo,2.63,3.5,2.6,1.5,1.4444,1.2857,1.5714,2.25,52760,Serie A 23/24
https://www.sofascore.com/frosinone-genoa/nebsbgb,2023-11-26,11:00,Frosinone,Genoa,2.38,3.25,3.0,1.3636,1.5333,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/roma-udinese/Vdbsceb,2023-11-26,14:00,Roma,Udinese,1.65,3.75,5.5,1.1429,2.2,1.25,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/inter-juventus/MdbsXdb,2023-11-26,16:45,Juventus,Inter,3.4,3.2,2.25,1.6154,1.3,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-lecce/Odbsbeb,2023-11-27,14:30,Hellas Verona,Lecce,2.8,2.9,2.8,1.4,1.4,1.4,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/torino-bologna/KdbsWdb,2023-11-27,16:45,Bologna,Torino,2.3,3.0,3.5,1.2857,1.5714,1.3636,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/monza-juventus/MdbsEeb,2023-12-01,16:45,Monza,Juventus,4.3333,3.3,1.91,1.8333,1.2,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/genoa-empoli/febsneb,2023-12-02,11:00,Genoa,Empoli,2.0,3.25,4.2,1.2222,1.8,1.3333,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/cagliari-lazio/Zdbsueb,2023-12-02,14:00,Lazio,Cagliari,1.65,3.8,5.0,1.1667,2.2,1.25,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/frosinone-milan/Rdbsbgb,2023-12-02,16:45,Milan,Frosinone,1.44,4.5,7.0,1.1,2.625,1.1818,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/lecce-bologna/KdbsOdb,2023-12-03,08:30,Lecce,Bologna,3.0,3.0,2.55,1.5,1.3636,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/salernitana-fiorentina/Tdbskeb,2023-12-03,11:00,Fiorentina,Salernitana,1.44,4.5,7.5,1.1,2.625,1.1818,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-udinese/Vdbsbeb,2023-12-03,11:00,Udinese,Hellas Verona,1.8,3.6,4.5,1.1818,1.95,1.2857,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-roma/cebsTfb,2023-12-03,14:00,Sassuolo,Roma,3.4,3.6,2.1,1.7,1.3,1.2857,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/napoli-inter/Xdbsoeb,2023-12-03,16:45,SSC Napoli,Inter,2.88,3.4,2.3,1.5714,1.4,1.3,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/torino-atalanta/LdbsWdb,2023-12-04,16:45,Torino,Atalanta,2.9,3.1,2.6,1.5,1.4,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/napoli-juventus/Mdbsoeb,2023-12-08,16:45,Juventus,SSC Napoli,2.2,3.3,3.4,1.3,1.6667,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-lazio/Zdbsbeb,2023-12-09,11:00,Hellas Verona,Lazio,4.2,3.4,1.91,1.8333,1.2222,1.3,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/milan-atalanta/LdbsRdb,2023-12-09,14:00,Atalanta,Milan,2.55,3.2,2.88,1.4,1.5,1.3636,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/inter-udinese/VdbsXdb,2023-12-09,16:45,Inter,Udinese,1.22,6.5,12.0,1.05,4.0,1.1111,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/frosinone-torino/Wdbsbgb,2023-12-10,08:30,Frosinone,Torino,3.75,3.3,2.05,1.7273,1.25,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/monza-genoa/nebsEeb,2023-12-10,11:00,Monza,Genoa,2.2,3.1,3.75,1.25,1.6667,1.3636,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/salernitana-bologna/Kdbskeb,2023-12-10,14:00,Salernitana,Bologna,4.5,3.5,1.83,1.9091,1.1818,1.2857,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/roma-fiorentina/Tdbsceb,2023-12-10,16:45,Roma,Fiorentina,1.91,3.4,4.3333,1.2,1.8333,1.3,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/empoli-lecce/Odbsfeb,2023-12-11,14:30,Empoli,Lecce,2.5,3.1,3.0,1.3636,1.5,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-cagliari/uebsTfb,2023-12-11,16:45,Cagliari,Sassuolo,2.55,3.3,2.8,1.4,1.5,1.3333,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/genoa-juventus/Mdbsneb,2023-12-15,16:45,Genoa,Juventus,4.5,2.9,2.05,1.7273,1.1818,1.4,2.5,1.5,52760,Serie A 23/24
https://www.sofascore.com/frosinone-lecce/Odbsbgb,2023-12-16,11:00,Lecce,Frosinone,2.15,3.3,3.5,1.2857,1.6667,1.3333,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/cagliari-napoli/oebsueb,2023-12-16,14:30,SSC Napoli,Cagliari,1.4,5.25,6.5,1.1,3.0,1.1667,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/empoli-torino/Wdbsfeb,2023-12-16,16:45,Torino,Empoli,1.6,3.8,6.0,1.125,2.3,1.25,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/monza-milan/RdbsEeb,2023-12-17,08:30,Milan,Monza,1.55,4.5,5.25,1.1667,2.375,1.1818,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-fiorentina/Tdbsbeb,2023-12-17,11:00,Fiorentina,Hellas Verona,1.5,4.5,6.0,1.125,2.625,1.1818,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-udinese/VdbsTfb,2023-12-17,11:00,Udinese,Sassuolo,2.4,3.4,2.9,1.4,1.5333,1.3,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/roma-bologna/Kdbsceb,2023-12-17,14:00,Bologna,Roma,2.38,2.9,3.4,1.3,1.5333,1.4,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/lazio-inter/XdbsZdb,2023-12-17,16:45,Lazio,Inter,4.0,3.75,1.85,1.9091,1.2222,1.25,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/salernitana-atalanta/Ldbskeb,2023-12-18,16:45,Atalanta,Salernitana,1.25,6.0,11.0,1.05,3.75,1.125,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/empoli-lazio/Zdbsfeb,2023-12-22,14:30,Empoli,Lazio,4.3333,3.4,1.91,1.8333,1.2,1.3,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-genoa/nebsTfb,2023-12-22,14:30,Sassuolo,Genoa,2.5,3.1,3.0,1.3636,1.5,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/salernitana-milan/Rdbskeb,2023-12-22,16:45,Salernitana,Milan,7.5,4.2,1.45,2.625,1.1,1.2222,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/monza-fiorentina/TdbsEeb,2023-12-22,16:45,Monza,Fiorentina,2.8,3.25,2.55,1.5,1.4,1.3333,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/frosinone-juventus/Mdbsbgb,2023-12-23,08:30,Frosinone,Juventus,5.5,3.5,1.7,2.1,1.1429,1.2857,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/atalanta-bologna/KdbsLdb,2023-12-23,11:00,Bologna,Atalanta,2.75,3.0,2.8,1.4,1.4,1.3636,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/torino-udinese/VdbsWdb,2023-12-23,11:00,Torino,Udinese,1.65,3.75,5.5,1.1429,2.2,1.25,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/inter-lecce/OdbsXdb,2023-12-23,14:00,Inter,Lecce,1.29,6.0,9.5,1.0714,3.5,1.125,2.5,1.5,52760,Serie A 23/24
https://www.sofascore.com/cagliari-hellas-verona/bebsueb,2023-12-23,14:00,Hellas Verona,Cagliari,2.38,3.2,3.2,1.3636,1.5333,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/napoli-roma/cebsoeb,2023-12-23,16:45,Roma,SSC Napoli,2.8,3.0,2.75,1.4,1.4,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/monza-napoli/oebsEeb,2023-12-29,14:30,Napoli,Monza,1.55,4.2,5.75,1.1429,2.375,1.2222,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/torino-fiorentina/TdbsWdb,2023-12-29,14:30,Fiorentina,Torino,2.15,3.1,3.8,1.25,1.6667,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/genoa-inter/Xdbsneb,2023-12-29,16:45,Genoa,Inter,5.5,3.8,1.65,2.2,1.1429,1.25,2.25,1.5714,52760,Serie A 23/24
https://www.sofascore.com/frosinone-lazio/Zdbsbgb,2023-12-29,16:45,Lazio,Frosinone,1.57,4.0,6.0,1.125,2.3,1.2222,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/lecce-atalanta/LdbsOdb,2023-12-30,08:30,Atalanta,Lecce,1.36,5.0,8.0,1.0833,3.0,1.1667,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/udinese-bologna/KdbsVdb,2023-12-30,11:00,Udinese,Bologna,3.6,3.1,2.2,1.6667,1.2857,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/cagliari-empoli/febsueb,2023-12-30,11:00,Cagliari,Empoli,2.1,3.5,3.3,1.3333,1.7,1.2857,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-milan/RdbsTfb,2023-12-30,14:00,Milan,Sassuolo,1.53,4.75,5.5,1.1429,2.375,1.1818,1.5714,2.25,52760,Serie A 23/24
https://www.sofascore.com/salernitana-hellas-verona/bebskeb,2023-12-30,14:00,Hellas Verona,Salernitana,1.91,3.5,4.2,1.2222,1.8333,1.2857,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/roma-juventus/Mdbsceb,2023-12-30,16:45,Juventus,Roma,2.1,3.0,4.0,1.2222,1.7,1.3636,2.25,1.5714,52760,Serie A 23/24
https://www.sofascore.com/genoa-bologna/Kdbsneb,2024-01-05,16:45,Bologna,Genoa,2.25,3.0,3.6,1.2857,1.6154,1.3636,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-inter/Xdbsbeb,2024-01-06,08:30,Inter,Hellas Verona,1.18,7.5,12.0,1.05,4.5,1.1,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/frosinone-monza/Eebsbgb,2024-01-06,11:00,Frosinone,Monza,2.55,3.3,2.8,1.4,1.5,1.3333,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/cagliari-lecce/Odbsueb,2024-01-06,14:00,Lecce,Cagliari,2.2,3.2,3.5,1.2857,1.6667,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-fiorentina/TdbsTfb,2024-01-06,16:45,Sassuolo,Fiorentina,3.3,3.6,2.1,1.7,1.3333,1.2857,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/empoli-milan/Rdbsfeb,2024-01-07,08:30,Empoli,Milan,5.0,4.0,1.65,2.2,1.1667,1.2222,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/napoli-torino/Wdbsoeb,2024-01-07,11:00,Torino,Napoli,2.6,3.1,2.88,1.4,1.5,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/lazio-udinese/VdbsZdb,2024-01-07,11:00,Udinese,Lazio,3.4,3.1,2.3,1.5714,1.3,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/salernitana-juventus/Mdbskeb,2024-01-07,14:00,Salernitana,Juventus,6.5,4.3333,1.5,2.5,1.1111,1.2,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/roma-atalanta/Ldbsceb,2024-01-07,16:45,Roma,Atalanta,2.25,3.1,3.4,1.3,1.6154,1.3636,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/napoli-salernitana/kebsoeb,2024-01-13,11:00,Napoli,Salernitana,1.33,5.25,9.0,1.0714,3.25,1.1667,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/genoa-torino/Wdbsneb,2024-01-13,11:00,Genoa,Torino,3.1,2.9,2.5,1.5,1.3636,1.4,2.25,1.5714,52760,Serie A 23/24
https://www.sofascore.com/empoli-hellas-verona/bebsfeb,2024-01-13,14:00,Hellas Verona,Empoli,2.15,3.25,3.5,1.2857,1.6667,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/monza-inter/XdbsEeb,2024-01-13,16:45,Monza,Inter,8.0,4.75,1.36,3.0,1.0833,1.1818,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/lazio-lecce/OdbsZdb,2024-01-14,08:30,Lazio,Lecce,1.62,3.75,6.0,1.125,2.25,1.25,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/cagliari-bologna/Kdbsueb,2024-01-14,11:00,Cagliari,Bologna,3.5,3.0,2.3,1.5714,1.2857,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/udinese-fiorentina/TdbsVdb,2024-01-14,14:00,Fiorentina,Udinese,1.67,3.75,5.5,1.1429,2.15,1.25,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/roma-milan/Rdbsceb,2024-01-14,16:45,Milan,Roma,2.05,3.25,3.8,1.25,1.7273,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/frosinone-atalanta/Ldbsbgb,2024-01-15,16:45,Atalanta,Frosinone,1.4,5.0,7.0,1.1,2.75,1.1667,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-juventus/MdbsTfb,2024-01-16,16:45,Juventus,Sassuolo,1.44,4.75,6.5,1.1111,2.625,1.1818,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/roma-hellas-verona/bebsceb,2024-01-20,14:00,Roma,Hellas Verona,1.45,4.2,7.5,1.1,2.625,1.2222,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/udinese-milan/RdbsVdb,2024-01-20,16:45,Udinese,Milan,3.75,3.6,1.91,1.8333,1.25,1.2857,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/frosinone-cagliari/uebsbgb,2024-01-21,08:30,Frosinone,Cagliari,2.3,3.4,3.0,1.3636,1.5714,1.3,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/monza-empoli/febsEeb,2024-01-21,11:00,Empoli,Monza,2.8,3.3,2.6,1.4,1.4444,1.3333,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/genoa-salernitana/kebsneb,2024-01-21,14:00,Salernitana,Genoa,3.4,3.1,2.3,1.5714,1.3,1.3636,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/lecce-juventus/MdbsOdb,2024-01-21,16:45,Lecce,Juventus,5.25,3.4,1.75,2.0,1.1667,1.3,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/cagliari-torino/Wdbsueb,2024-01-26,16:45,Cagliari,Torino,3.6,3.1,2.2,1.6667,1.2857,1.3636,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/udinese-atalanta/LdbsVdb,2024-01-27,11:00,Atalanta,Udinese,1.5,4.5,5.75,1.1429,2.5,1.1818,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/empoli-juventus/Mdbsfeb,2024-01-27,14:00,Juventus,Empoli,1.3,5.5,10.0,1.0625,3.5,1.1429,2.5,1.5,52760,Serie A 23/24
https://www.sofascore.com/milan-bologna/KdbsRdb,2024-01-27,16:45,Milan,Bologna,1.7,3.5,5.5,1.1429,2.1,1.2857,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/genoa-lecce/Odbsneb,2024-01-28,08:30,Genoa,Lecce,2.1,3.2,3.8,1.25,1.7,1.3636,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-monza/EebsTfb,2024-01-28,11:00,Monza,Sassuolo,2.2,3.3,3.4,1.3,1.6667,1.3333,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/frosinone-hellas-verona/bebsbgb,2024-01-28,11:00,Hellas Verona,Frosinone,2.3,3.25,3.2,1.3636,1.5714,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/napoli-lazio/Zdbsoeb,2024-01-28,14:00,Lazio,SSC Napoli,2.38,3.1,3.4,1.3,1.5333,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/inter-fiorentina/TdbsXdb,2024-01-28,16:45,Fiorentina,Inter,4.75,3.4,1.85,1.9091,1.1818,1.3,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/salernitana-roma/cebskeb,2024-01-29,16:45,Salernitana,Roma,5.25,3.8,1.7,2.1,1.1667,1.25,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-lecce/OdbsTdb,2024-02-02,16:45,Lecce,Fiorentina,3.75,3.2,2.15,1.6667,1.25,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/genoa-empoli/febsneb,2024-02-03,11:00,Empoli,Genoa,3.1,2.9,2.63,1.4444,1.3636,1.4,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/monza-udinese/VdbsEeb,2024-02-03,11:00,Udinese,Monza,2.2,3.25,3.4,1.3,1.6667,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/frosinone-milan/Rdbsbgb,2024-02-03,14:00,Frosinone,Milan,4.5,4.0,1.73,2.05,1.1818,1.2222,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-bologna/KdbsTfb,2024-02-03,16:45,Bologna,Sassuolo,1.6,4.0,5.75,1.1429,2.3,1.2222,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/salernitana-torino/Wdbskeb,2024-02-04,08:30,Torino,Salernitana,1.6,3.75,6.5,1.1111,2.3,1.25,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/napoli-hellas-verona/bebsoeb,2024-02-04,11:00,SSC Napoli,Hellas Verona,1.44,4.5,7.0,1.0833,2.75,1.1818,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/lazio-atalanta/LdbsZdb,2024-02-04,14:00,Atalanta,Lazio,2.05,3.3,3.75,1.25,1.7273,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/inter-juventus/MdbsXdb,2024-02-04,16:45,Inter,Juventus,1.8,3.4,5.0,1.1667,1.95,1.3,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/cagliari-roma/cebsueb,2024-02-05,16:45,Roma,Cagliari,1.5,4.2,7.0,1.1,2.5,1.2222,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/salernitana-empoli/febskeb,2024-02-09,16:45,Salernitana,Empoli,2.38,3.1,3.2,1.3636,1.5333,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/cagliari-lazio/Zdbsueb,2024-02-10,11:00,Cagliari,Lazio,3.6,3.25,2.1,1.7,1.2857,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/roma-inter/Xdbsceb,2024-02-10,14:00,Roma,Inter,4.3333,3.5,1.85,1.9091,1.2,1.2857,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-torino/WdbsTfb,2024-02-10,16:45,Sassuolo,Torino,3.4,3.2,2.2,1.6667,1.3,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/frosinone-fiorentina/Tdbsbgb,2024-02-11,08:30,Fiorentina,Frosinone,1.57,4.3333,5.5,1.1429,2.3,1.2,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/lecce-bologna/KdbsOdb,2024-02-11,11:00,Bologna,Lecce,1.7,3.6,5.5,1.1429,2.1,1.2857,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/monza-hellas-verona/bebsEeb,2024-02-11,11:00,Monza,Hellas Verona,2.25,3.2,3.5,1.2857,1.6154,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/genoa-atalanta/Ldbsneb,2024-02-11,14:00,Genoa,Atalanta,4.0,3.3,2.0,1.8,1.2222,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/napoli-milan/Rdbsoeb,2024-02-11,16:45,Milan,SSC Napoli,1.91,3.5,4.0,1.2222,1.8333,1.2857,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/udinese-juventus/MdbsVdb,2024-02-12,16:45,Juventus,Udinese,1.5,4.2,7.5,1.1,2.5,1.2222,2.25,1.5714,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-bologna/KdbsTdb,2024-02-14,15:00,Bologna,Fiorentina,2.5,3.1,3.0,1.3,1.6154,1.3636,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/torino-lecce/OdbsWdb,2024-02-16,15:00,Torino,Lecce,1.8,3.4,5.0,1.1667,1.95,1.3,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/salernitana-inter/Xdbskeb,2024-02-16,17:00,Inter,Salernitana,1.13,9.0,17.0,1.025,6.0,1.0714,2.375,1.5333,52760,Serie A 23/24
https://www.sofascore.com/napoli-genoa/nebsoeb,2024-02-17,11:00,SSC Napoli,Genoa,1.7,3.6,5.25,1.1667,2.05,1.2857,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-juventus/Mdbsbeb,2024-02-17,14:00,Hellas Verona,Juventus,5.5,3.4,1.7,2.1,1.1429,1.3,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-atalanta/LdbsTfb,2024-02-17,16:45,Atalanta,Sassuolo,1.33,5.5,8.0,1.0833,3.25,1.1429,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/lazio-bologna/KdbsZdb,2024-02-18,08:30,Lazio,Bologna,2.5,3.0,3.1,1.3636,1.5,1.4,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/empoli-fiorentina/Tdbsfeb,2024-02-18,11:00,Empoli,Fiorentina,3.6,3.3,2.05,1.7273,1.2857,1.3333,1.9091,1.9091,52760,Serie A 23/24
