source_url,date,time,local_team,away_team,decimal_home_win,decimal_draw,decimal_away_win,decimal_home_or_draw,decimal_draw_or_away,decimal_home_or_away,decimal_btts_yes,decimal_btts_no,decimal_over_15,decimal_under_15,decimal_over_25,decimal_under_25,season_id,season_name
https://www.sofascore.com/rc-strasbourg-rc-lens/YHsjI,2025-11-22,13:00,RC Lens,RC Strasbourg,2.1,3.7,3.3,1.3333,1.7,1.2857,1.5333,2.375,1.2,4.5,1.6667,2.2,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-as-monaco/dIsiI,2025-11-22,15:00,Stade Rennais,AS Monaco,2.4,3.7,2.7,1.4,1.5714,1.2857,1.4444,2.625,1.1667,5.0,1.5333,2.5,77356,Ligue 1 25/26
https://www.sofascore.com/le-havre-paris-saint-germain/UHsmI,2025-11-22,17:05,Paris Saint-Germain,Le Havre,1.22,6.5,9.5,1.05,4.0,1.1111,2.1,1.6667,1.1667,5.0,1.5333,2.5,77356,Ligue 1 25/26
https://www.sofascore.com/olympique-lyonnais-auxerre/WHsZH,2025-11-23,11:00,Auxerre,Olympique Lyonnais,4.0,3.3,2.0,1.8,1.25,1.3,1.8,1.95,1.3333,3.4,2.0,1.8,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-metz/bIspJ,2025-11-23,13:15,Stade Brestois,Metz,1.8,3.8,4.2,1.2222,1.95,1.25,1.6667,2.1,1.2222,4.3333,1.7273,2.1,77356,Ligue 1 25/26
https://www.sofascore.com/angers-toulouse/GIsJI,2025-11-23,13:15,Toulouse,Angers,1.7,3.6,5.5,1.1429,2.2,1.2857,2.05,1.7,1.3636,3.2,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/lorient-nantes/XHsgI,2025-11-23,13:15,Nantes,Lorient,3.0,3.3,2.38,1.5333,1.3636,1.3333,1.75,2.0,1.3,3.5,2.0,1.8,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-lille/THsvwc,2025-11-23,16:45,Lille,Paris FC,1.67,3.9,5.0,1.1667,2.15,1.25,1.75,2.0,1.2222,4.3333,1.7273,2.1,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-metz/bIsiI,2025-11-28,16:45,Metz,Stade Rennais,3.6,3.75,1.95,1.9091,1.25,1.25,1.5333,2.375,1.1667,5.0,1.5714,2.375,77356,Ligue 1 25/26
https://www.sofascore.com/as-monaco-paris-saint-germain/UHsdI,2025-11-29,13:00,AS Monaco,Paris Saint-Germain,4.75,4.5,1.62,2.15,1.1818,1.2,1.4,2.75,1.1111,6.5,1.4,3.0,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-auxerre/WHsvwc,2025-11-29,15:00,Paris FC,Auxerre,1.91,3.4,4.1,1.2,1.9091,1.2857,1.8,1.95,1.3,3.5,2.0,1.8,77356,Ligue 1 25/26
https://www.sofascore.com/toulouse-olympique-de-marseille/QHsGI,2025-11-29,17:05,Olympique de Marseille,Toulouse,1.6,4.1,5.25,1.1667,2.25,1.2222,1.75,2.0,1.2222,4.3333,1.7273,2.1,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-rc-strasbourg/jIspJ,2025-11-30,11:00,RC Strasbourg,Stade Brestois,1.8,3.8,4.3333,1.2,1.95,1.25,1.6154,2.2,1.2222,4.3333,1.6667,2.2,77356,Ligue 1 25/26
https://www.sofascore.com/le-havre-lille/THsmI,2025-11-30,13:15,Le Havre,Lille,4.5,3.7,1.8,1.9091,1.2,1.2857,1.75,2.0,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/nice-lorient/gIslI,2025-11-30,13:15,Lorient,Nice,2.4,3.4,2.9,1.3636,1.5714,1.3,1.6154,2.2,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/angers-rc-lens/YHsJI,2025-11-30,13:15,Angers,RC Lens,5.0,3.9,1.7,2.1,1.1667,1.25,1.8,1.95,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/olympique-lyonnais-nantes/XHsZH,2025-11-30,16:45,Olympique Lyonnais,Nantes,1.4,4.75,8.0,1.0833,2.75,1.1818,1.95,1.8,1.2222,4.3333,1.7273,2.1,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-as-monaco/dIspJ,2025-12-05,15:00,Stade Brestois,AS Monaco,3.4,3.9,2.0,1.8,1.3333,1.25,1.5,2.5,1.1667,5.0,1.5714,2.375,77356,Ligue 1 25/26
https://www.sofascore.com/lille-olympique-de-marseille/QHsTH,2025-12-05,17:00,Lille,Olympique de Marseille,2.4,3.5,2.9,1.4,1.5333,1.2857,1.5714,2.25,1.2222,4.3333,1.7273,2.1,77356,Ligue 1 25/26
https://www.sofascore.com/rc-lens-nantes/XHsYH,2025-12-06,13:00,Nantes,RC Lens,4.75,3.9,1.7,2.05,1.1818,1.25,1.7,2.05,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/toulouse-rc-strasbourg/jIsGI,2025-12-06,15:00,Toulouse,RC Strasbourg,2.55,3.3,2.8,1.4,1.5,1.3333,1.75,2.0,1.3333,3.4,2.0,1.8,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-paris-saint-germain/UHsiI,2025-12-06,17:05,Paris Saint-Germain,Stade Rennais,1.29,6.5,8.0,1.0833,3.5,1.1111,1.6154,2.2,1.1,7.0,1.3333,3.4,77356,Ligue 1 25/26
https://www.sofascore.com/angers-nice/lIsJI,2025-12-07,11:00,Nice,Angers,1.85,3.6,4.2,1.2222,1.9091,1.2857,1.8,1.95,1.3,3.5,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-le-havre/mIsvwc,2025-12-07,13:15,Le Havre,Paris FC,2.8,3.2,2.63,1.5,1.4,1.3636,1.8,1.95,1.3333,3.4,2.1,1.7273,77356,Ligue 1 25/26
